theta,dtheta,time
0.7155595414099205,-0.4010180757508266,2.276067432304741
0.7027050786012263,-0.47019322756491627,2.305558468263571
0.68785751609875,-0.5361080262095101,2.335049504222401
0.6711198452535508,-0.598300341265897,2.3645405401812307
0.6526085401402851,-0.6563184505306833,2.3940315761400606
0.6324532041810312,-0.7097242919634223,2.4235226120988904
0.6107961117353256,-0.7580973268490071,2.4530136480577203
0.5877916273932333,-0.8010389567386887,2.48250468401655
0.5636054879074252,-0.8381774027399205,2.51199571997538
0.5384139348740885,-0.8691729239406932,2.54148675593421
0.512402690327174,-0.8937232241363708,2.5709777918930397
0.47839065248129453,-0.9152531751699267,2.608542395699976
0.4437811131530264,-0.925487423826209,2.646106999506912
0.40900410982409746,-0.9241472620630357,2.683671603313848
0.3744972484085496,-0.9111102653996365,2.7212362071207843
0.3406996284561415,-0.8864204992784583,2.7588008109277204
0.30804545928259436,-0.8502946882347082,2.7963654147346566
0.2769575270496431,-0.8031239500959446,2.8339300185415928
0.2521821570536947,-0.7550108953711302,2.865707241784404
0.22904938909831313,-0.6998265835555117,2.8974844650272154
0.20777598417988105,-0.6380834222798762,2.9292616882700266
0.1907663551970784,-0.5788430527208577,2.957200723390336
0.17547130989187373,-0.5154253500662489,2.985139758510645
0.16200097608187106,-0.4483068083991699,3.0130787936309544
0.15045172350305175,-0.3779950073849002,3.0410178287512637
0.1409053605604942,-0.3050239133936586,3.068956863871573
0.13342846470939676,-0.22994902335135056,3.0968958989918822
0.12807185000092755,-0.15334241073062424,3.1248349341121915
0.1248701738414748,-0.0757877206926348,3.1527739692325008
0.12384168386709814,0.0021248502779905726,3.18071300435281
0.12498810498981013,0.07980356465283274,3.2086520394731193
0.1282946660614726,0.15666012536525348,3.2365910745934285
0.13373026513571404,0.23211461330141253,3.264530109713738
0.14124777188750517,0.3056003652826895,3.292469144834047
0.1507844652713621,0.37656877321714555,3.3204081799543563
0.16226260386871744,0.44449397818107766,3.3483472150746656
0.1755901255171297,0.5088774239919739,3.376286250194975
0.1906614716792333,0.5692522244102207,3.404225285315284
0.20735853058037138,0.6251872876857543,3.4321643204355934
0.22555169143886783,0.6762911330402828,3.4601033555559026
0.24510100018578157,0.7222153270919691,3.488042390676212
0.26585740500847405,0.7626574652730451,3.515981425796521
0.2876640779679638,0.7973636247804952,3.5439204609168304
0.31504142738147084,0.8312108356816478,3.5775110061562723
0.3434077171141895,0.856220173615051,3.611101551395714
0.37246331651740444,0.8722453466065017,3.644692096635156
0.4019054972135625,0.8792477311197826,3.6782826418745977
0.4314320025790034,0.8772932288617862,3.7118731871140396
0.46074447794220724,0.8665471521201442,3.7454637323534814
0.48955169896881706,0.8472673721292956,3.7790542775929232
0.5175725450260854,0.8197960476573929,3.812644822832365
0.544538676069878,0.7845503119998823,3.846235368071807
0.5701968849588245,0.7420123310217658,3.8798259133112487
0.5943111111402262,0.6927191508567846,3.9134164585506905
0.6166641154218643,0.6372527322597029,3.9470070037901324
0.6370588281676008,0.5762305227978504,3.980597549029574
0.6553193940033992,0.5102968532447664,4.0141880942690165
0.6696550891438832,0.44800549828612973,4.04409185071634
0.6820836135243143,0.38282434409488336,4.073995607163663
0.6925257545698453,0.3152355434779025,4.103899363610987
0.7009167640619914,0.24572400560419017,4.13380312005831
0.7072064119438206,0.1747755647712821,4.163706876505634
0.7113589925923763,0.10287561850934422,4.193610632952957
0.7133532963056797,0.030508146169067038,4.223514389400281
0.7131825558571309,-0.041844995891769696,4.253418145847604
0.7108543747024202,-0.11370461632616478,4.283321902294928
0.7063906399368342,-0.18459468659284323,4.313225658742251
0.6998274195474243,-0.2540429127758179,4.3431294151895745
0.6912148400356716,-0.3215814943692001,4.373033171636898
0.6806169372487028,-0.3867481728419197,4.402936928084221
0.6681114703917544,-0.4490876580759708,4.432840684531545
0.6537896868344293,-0.5081535017701018,4.462744440978868
0.6377560235901016,-0.5635104640643395,4.492648197426192
0.6201277303474895,-0.6147373935912953,4.522551953873515
0.6010343987500721,-0.6614306127345877,4.552455710320839
0.580617383308295,-0.7032077701466958,4.582359466768162
0.5590291009113113,-0.7397120928550306,4.612263223215486
0.536432198357141,-0.7706169420682162,4.642166979662809
0.5129985805733893,-0.7956305517069376,4.672070736110133
0.48242897682293084,-0.8184465236954219,4.709909500130372
0.451188888685411,-0.8310219705281721,4.747748264150612
0.41967153963097825,-0.8330768250358135,4.785587028170852
0.38827813995714494,-0.8244706548267702,4.823425792191092
0.3574124157857587,-0.8052120340241168,4.8612645562113315
0.3274748441892552,-0.7754646266346038,4.899103320231571
0.2988567272040751,-0.7355495778569374,4.936942084251811
0.2748375984508159,-0.6919321047116513,4.970566112519041
0.2524078970284003,-0.6410953691576734,5.004190140786271
0.23180178764359044,-0.5835634594254986,5.037814169053501
0.21557998163326883,-0.5287369182933067,5.066964080218351
0.20101780906629188,-0.4697745261472178,5.0961139913832
0.18822892548945133,-0.4071556126430327,5.12526390254805
0.17731251680799726,-0.3413927754718369,5.1544138137129
0.16835240248087968,-0.2730268359024115,5.183563724877749
0.1614162891817044,-0.20262157218664706,5.212713636042599
0.15655518035609406,-0.13075830061602584,5.241863547207449
0.15380294523302368,-0.05803036295768606,5.271013458372298
0.15314261110592872,0.007602846797418225,5.297222202084403
0.15420047631014996,0.07301349387742184,5.323430945796508
0.1569650064297215,0.13776747324449468,5.349639689508613
0.16141335993308395,0.20143657141883464,5.3758484332207175
0.16751158444550576,0.26360165061784313,5.402057176932822
0.17521489574201982,0.3238557741950891,5.428265920644927
0.18446803768810846,0.38180725498710416,5.454474664357032
0.1952057208301389,0.43708260478115346,5.480683408069137
0.20735313671650746,0.4893293592718083,5.5068921517812415
0.22082654430750998,0.5382187490211398,5.533100895493346
0.23553392401306478,0.5834481835463387,5.559309639205451
0.25137569400078874,0.6247435131895288,5.585518382917556
0.26824548247229757,0.6618610322904462,5.611727126629661
0.2900942529690783,0.70124326759824,5.643757351400346
0.3130950485171425,0.7337536949124679,5.6757875761710315
0.33702370080571636,0.7591518525230616,5.707817800941717
0.36722829794721434,0.7803210543251635,5.747010565066857
0.3980464878849821,0.7904684834624397,5.786203329191997
0.42904647514844385,0.7896312281608283,5.825396093317137
0.45980118293834926,0.7780110992859747,5.864588857442277
0.4898944901901613,0.7559629340610999,5.903781621567417
0.5189269491699009,0.723979923977291,5.9429743856925565
0.5465208836315109,0.6826768338183196,5.9821671498176965
0.5692486225121053,0.6393709875009164,6.0165231265684875
0.5903825482757572,0.5899926558956726,6.050879103319279
0.6097239001465237,0.5351217428209759,6.08523508007007
0.6270944270783426,0.47537094793726825,6.119591056820861
0.6408952961393422,0.4180310707448288,6.150468978561819
0.6528788032304921,0.357739980323019,6.181346900302778
0.6629612848665333,0.2949819991360342,6.212224822043736
0.6710741258993866,0.23024708302320218,6.243102743784695
0.6771638957626128,0.16402845833817842,6.273980665525653
0.6811924188685319,0.09682070724339278,6.304858587266612
0.6831367918050514,0.02911822097814043,6.33573650900757
0.6829893572310614,-0.038586075816390966,6.366614430748529
0.6807576411884481,-0.10580183788387791,6.397492352489487
0.6764642571075642,-0.1720423630277262,6.428370274230446
0.6701467762561685,-0.2368257204009107,6.459248195971404
0.6618575609427197,-0.29967605153845606,6.490126117712363
0.6516635536017812,-0.3601251413278342,6.521004039453321
0.6396460121220238,-0.41771434018036935,6.55188196119428
0.6259001795734107,-0.471996898207703,6.582759882935238
0.6105348749799305,-0.5225407478655432,6.6136378046761966
0.5936719910751089,-0.5689317441490709,6.644515726417155
0.5754458851472806,-0.6107773420814568,6.6753936481581135
0.5560026501714436,-0.6477106612251874,6.706271569899072
0.5354992554324662,-0.6793948577587485,6.7371494916400305
0.5141025487200606,-0.7055276979264629,6.768027413380989
0.4868306181569845,-0.7296626740192731,6.805991544845469
0.4588158323893728,-0.744614196326401,6.843955676309949
0.43041262169943967,-0.7500975965353567,6.881919807774429
0.40198392124338456,-0.7459509772416131,6.919883939238908
0.3738963403759479,-0.7321437376183692,6.957848070703388
0.34651505627143675,-0.7087824996738479,6.995812202167868
0.320198538434978,-0.6761140452110748,7.033776333632348
0.2952932224464944,-0.634525037176213,7.071740465096828
0.2748043218268226,-0.5909583219037988,7.105150882421039
0.25587376226454384,-0.5413255694770223,7.138561299745251
0.23869583627228552,-0.4861394563877515,7.171971717069463
0.22508040685406444,-0.4330617689351803,7.201577536788321
0.21308883983567106,-0.3765198130813591,7.231183356507179
0.20281674027990693,-0.31698826220711296,7.260789176226037
0.1943452396070001,-0.25496936589094743,7.2903949959448955
0.18774025222538224,-0.19098798306276416,7.320000815663754
0.18305188212949652,-0.12558642874782466,7.349606635382612
0.18031398406376362,-0.05931919517408399,7.37921245510147
0.17954388216781333,0.007252399659628803,7.408818274820328
0.18074224754923432,0.07356558956317588,7.438424094539187
0.18389313493473355,0.13906152239630098,7.468029914258045
0.1889641773665391,0.2031905680439346,7.497635733976903
0.19590693676461152,0.26541753319521094,7.527241553695761
0.204657406992013,0.3252267415620236,7.5568473734146195
0.2151366647746983,0.3821269337670498,7.586453193133478
0.22725166239002212,0.43565593549270626,7.616059012852336
0.24089615442756968,0.4853850365581598,7.645664832571194
0.2559517491486293,0.5309230184407996,7.6752706522900525
0.27228907306558325,0.5719197644462423,7.704876472008911
0.2897690353987542,0.6080693862155829,7.734482291727769
0.30824417714035995,0.6391128032876984,7.764088111446627
0.32756008767562683,0.6648397194566742,7.793693931165485
0.3533005026065379,0.6897944995074333,7.831653855193886
0.37981357182945047,0.7055345346049746,7.869613779222286
0.4067475788952222,0.711980900011454,7.907573703250686
0.4337503554481622,0.7091877135480192,7.945533627279087
0.4604742208612784,0.6973358860524976,7.983493551307487
0.4865806372672957,0.6767244513762842,8.021453475335887
0.511744496841628,0.6477599516511043,8.059413399364288
0.5356579779439044,0.6109444355995232,8.09737332339269
0.5580339287666148,0.5668626657068568,8.13533324742109
0.5765380855347553,0.5217893782696157,8.169302673489897
0.5934282703980022,0.4719286260643235,8.203272099558703
0.6085509245149049,0.4178182854433115,8.237241525627509
0.6217711748985384,0.3600196507345585,8.271210951696315
0.6329735321402457,0.29911179780741776,8.30518037776512
0.6420624086983002,0.23568665726482763,8.339149803833926
0.6489624818974604,0.17034479116052215,8.373119229902732
0.6532553097461536,0.11040387552614025,8.403689200317688
0.6557051480991685,0.04984388928320273,8.434259170732643
0.656299843859419,-0.010892500167701387,8.464829141147598
0.6550407550242632,-0.07136423616761567,8.495399111562554
0.6519426811990526,-0.131133194496417,8.52596908197751
0.6470337537604701,-0.1897655148856769,8.556539052392464
0.6403552841551624,-0.24683302088309672,8.58710902280742
0.6319615665086354,-0.3019148000452078,8.617678993222375
0.6219196286685897,-0.3545990060542799,8.64824896363733
0.6103089241275248,-0.4044849305089814,8.678818934052286
0.5972209560604669,-0.451185375307509,8.709388904467241
0.5827588240572168,-0.4943293373449986,8.739958874882197
0.567036684085623,-0.5335649964463248,8.770528845297152
0.5501791128286279,-0.568562975953258,8.801098815712107
0.5323203687992609,-0.5990198242043488,8.831668786127063
0.5136035445277649,-0.624661645392027,8.862238756542018
0.4891634438100478,-0.6496342864237947,8.900555566208983
0.4639251496777878,-0.6662758124518633,8.938872375875947
0.43821377727562294,-0.6742970043182246,8.977189185542912
0.4123634178056282,-0.6735199154103413,9.015505995209876
0.38671271778464056,-0.6638857280258716,9.053822804876841
0.36160019725331544,-0.6454604553089797,9.092139614543806
0.33735939698790296,-0.6184381177672649,9.13045642421077
0.3143139566128967,-0.5831411500675119,9.168773233877735
0.2927727321899497,-0.54001793458158,9.2070900435447
0.27549963200695976,-0.4966276875353085,9.240387947719663
0.25975663294896284,-0.4481978624213368,9.273685851894626
0.24570333219525148,-0.3952305892036789,9.30698375606959
0.2334817017737835,-0.33828124415613464,9.340281660244553
0.22429637656932655,-0.28507000766877655,9.369735024885065
0.21671188271684264,-0.22965567582287602,9.399188389525577
0.21078634333838825,-0.17250024055181054,9.428641754166089
0.2065640384742686,-0.11408094480934922,9.4580951188066
0.20407502283977516,-0.05488572339446754,9.487548483447112
0.20333487911193565,0.004591433278244156,9.517001848087624
0.2043446083624026,0.06385514871521608,9.546455212728135
0.20709065801243276,0.12241332251376809,9.575908577368647
0.21154508651711376,0.17978174622689308,9.605361942009159
0.21766586284639644,0.23548863423164113,9.63481530664967
0.22539729767681102,0.2890790297435101,9.664268671290182
0.23467060200214584,0.34011904382971614,9.693722035930694
0.24540456758736595,0.3881998823352562,9.723175400571206
0.25750636231725427,0.43294161265620135,9.752628765211718
0.27087243203845474,0.473996619956348,9.78208212985223
0.2853894989898551,0.511052701409887,9.811535494492741
0.300935645409905,0.5438357479769742,9.840988859133253
0.3173814694650126,0.5721119665548244,9.870442223773765
0.3388578108904683,0.6006725733216193,9.907027227354758
0.3612419986053409,0.6217122021797088,9.943612230935752
0.3842554481313606,0.6350609288078037,9.980197234516746
0.40761526863212105,0.6406528968943732,10.01678223809774
0.43103803243981215,0.6385239354489508,10.053367241678734
0.454243422871853,0.6288073225220995,10.089952245259727
0.47695769640396735,0.6117279192244203,10.126537248840721
0.4989169047314171,0.5875949645925241,10.163122252421715
0.5198698338123815,0.5567938690634983,10.199707256002709
0.539580629855512,0.5197773681170389,10.236292259583703
0.5578310954954434,0.47705639651168597,10.272877263164697
0.5744226521939598,0.4291910184372977,10.30946226674569
0.5891779763852475,0.37678170295372054,10.346047270326684
0.6006810771624542,0.32663088152336384,10.378733072475613
0.6105002578581076,0.27382586968089856,10.411418874624543
0.618556589686485,0.21884688776282102,10.444104676773472
0.6247869898508771,0.16218278885800938,10.476790478922402
0.6291444538573208,0.10432806904688388,10.509476281071331
0.6315981958105137,0.04578021563686834,10.54216208322026
0.6321337066269923,-0.0129626774022822,10.57484788536919
0.6307527375303024,-0.07140411230198526,10.607533687518119
0.627473213238648,-0.12905130289491382,10.640219489667048
0.6223290761166591,-0.18541729933695172,10.672905291815978
0.6153700594423269,-0.24002321530043463,10.705591093964907
0.6066613850367732,-0.2924006411981817,10.738276896113836
0.5962833780062483,-0.34209431189933487,10.770962698262766
0.5843309894224151,-0.388665077455316,10.803648500411695
0.5709132165629797,-0.43169320145662105,10.836334302560624
0.5561524099617153,-0.47078198490457246,10.869020104709554
0.5401834570464754,-0.5055616852375127,10.901705906858483
0.523152833600858,-0.5356936719113861,10.934391709007413
0.5052175166430615,-0.5608747333352994,10.967077511156342
0.4826390731646554,-0.5842685443000126,11.006465277501396
0.45929476351681425,-0.599717472906363,11.045853043846451
0.4355032442051344,-0.6069493435018877,11.085240810191506
0.4115917122286607,-0.6058039120233738,11.12462857653656
0.3878913471698413,-0.5962400920210826,11.164016342881615
0.3647325100770058,-0.5783410143139393,11.20340410922667
0.3424397917636382,-0.5523165694751564,11.242791875571724
0.3213270146348821,-0.5185032036095848,11.282179641916779
0.3016922985571289,-0.4773608723363231,11.321567408261833
0.2860624560953171,-0.436151687058612,11.355757532492738
0.2719223821832606,-0.39029840987321707,11.389947656723644
0.2594224297551559,-0.34030265353691036,11.424137780954549
0.24869491749052416,-0.2867165838228608,11.458327905185454
0.24073958990717512,-0.23655828803853562,11.488715125485157
0.23433883052999976,-0.18447634026143206,11.51910234578486
0.22954413270422386,-0.1309311767422709,11.549489566084564
0.22639278300823762,-0.0763966107508958,11.579876786384267
0.22490752698717656,-0.021355067161300673,11.61026400668397
0.2250963808874048,0.03370725288925883,11.640651226983673
0.22695259074921026,0.08830522719200315,11.671038447283376
0.23045473872696123,0.14195963947288262,11.701425667583079
0.23556699506375342,0.19420193113691775,11.731812887882782
0.24223951271734018,0.2445788305212137,11.762200108182485
0.2504089601842943,0.292656811341508,11.792587328482188
0.25999918657678023,0.33802633037020696,11.822974548781891
0.27092201146158934,0.38030579269596754,11.853361769081594
0.2830781303821238,0.4191451917958434,11.883748989381298
0.2963581253777334,0.4542293717308915,11.914136209681
0.31064356823667555,0.4852808606317665,11.944523429980704
0.32580820273025135,0.5120622287259078,11.974910650280407
0.3456036465822092,0.5390146685728742,12.012534666086356
0.3662797293949988,0.5588447023543975,12.050158681892306
0.38756484135240216,0.5713764409692407,12.087782697698255
0.4091827016481625,0.5765371509212598,12.125406713504205
0.43085620563472277,0.5743551330986165,12.163030729310154
0.4523111568058678,0.5649557564533348,12.200654745116104
0.473279818141395,0.5485558675620605,12.238278760922054
0.4935042268926552,0.5254568598320376,12.275902776728003
0.5127392284559711,0.4960367298531566,12.313526792533953
0.5307551977728863,0.46074146937582117,12.351150808339902
0.5473404298227804,0.42007613827211576,12.388774824145852
0.5623031933405592,0.37459593766186755,12.426398839951801
0.5754734530862364,0.32489755630362516,12.46402285575775
0.58558161542114,0.27755782842223947,12.497557052015026
0.5940609038060319,0.22783070708763797,12.5310912482723
0.6008392156653525,0.17619215838576963,12.564625444529575
0.605860567332857,0.1231270037325114,12.59815964078685
0.6090853364455715,0.06912571552186843,12.631693837044125
0.6104904016160636,0.014681484500174584,12.6652280333014
0.6100691874074551,-0.03971250825972415,12.698762229558675
0.6078316201684509,-0.09356569379533822,12.73229642581595
0.6038039975214461,-0.14639267690743785,12.765830622073224
0.5980287714431067,-0.1977158413825053,12.799364818330499
0.5905642421419244,-0.2470680765578473,12.832899014587774
0.5814841575210306,-0.2939956906697345,12.866433210845049
0.5708772111000702,-0.3380615589700294,12.899967407102324
0.5588464300148778,-0.37884853289818915,12.933501603359598
0.5455084442422925,-0.4159631117703815,12.967035799616873
0.5309926285926992,-0.44903935183007754,13.000569995874148
0.515440110309932,-0.4777429606064334,13.034104192131423
0.4990026372993514,-0.501775498972701,13.067638388388698
0.4782614925601237,-0.5241524789065886,13.108022884831241
0.45676746309497873,-0.5390171185690071,13.148407381273785
0.4348296113017607,-0.5461065138519003,13.188791877716328
0.4127653999550108,-0.5452687007966726,13.229176374158872
0.3908960694029438,-0.536469370667706,13.269560870601415
0.36954178543631055,-0.5197964516048355,13.309945367043959
0.3490166511155094,-0.4954622221257148,13.350329863486502
0.3296236871320607,-0.4638027349485559,13.390714359929046
0.31164989168824797,-0.4252744560758084,13.43109885637159
0.29731980786336737,-0.38644494898585313,13.46637509393475
0.2844378752933257,-0.3432548727743883,13.501651331497913
0.27314919956067113,-0.296206902299925,13.536927569061074
0.26358025989190936,-0.2458531753094803,13.572203806624236
0.25659445475025194,-0.1987225908164997,13.60361044197066
0.2511168793624988,-0.14988473234757627,13.635017077317086
0.24719397196392373,-0.09979895850085732,13.66642371266351
0.24485754334786441,-0.0489365575790248,13.697830348009935
0.24412448073879434,0.002224264808859594,13.72923698335636
0.24499661021323585,0.05320345992948226,13.760643618702785
0.2474607186936994,0.10352421393999277,13.79205025404921
0.2514887347450095,0.15271797320371072,13.823456889395635
0.25703806563925236,0.20032936103387725,13.85486352474206
0.2640520864015178,0.24592092994195103,13.886270160088484
0.2724607747848283,0.28907769295995295,13.91767679543491
0.28218148434105933,0.3294113770627925,13.949083430781334
0.2931198459623051,0.3665643416699829,13.980490066127759
0.30517078648875995,0.4002131062365796,14.011896701474184
0.31821965125746277,0.4300714336022444,14.043303336820609
0.3321434158597876,0.4558929205049456,14.074709972167033
0.3502036489624013,0.48172769338387406,14.113187522085413
0.3691306047126758,0.50091179473686,14.151665072003793
0.3886644564525634,0.5132581199360314,14.190142621922172
0.40854011142527613,0.5186798042946186,14.228620171840552
0.4284910423055061,0.5171885913865549,14.267097721758931
0.44825302055227084,0.508891393460345,14.305575271677311
0.4675676857390079,0.49398524757373186,14.34405282159569
0.48618589403110435,0.4727509297372788,14.38253037151407
0.5038707999311952,0.4455455305748325,14.42100792143245
0.520400637552158,0.4127943162863198,14.45948547135083
0.5355711801677654,0.37498219668053767,14.497963021269209
0.5491978687833422,0.33264509858736974,14.536440571187589
0.5611176111876419,0.2863615008926347,14.574918121105968
0.5702417258344298,0.24199195950958258,14.609431628084849
0.5777947756315976,0.19540078936659308,14.64394513506373
0.5837082414655724,0.14706220186854513,14.67845864204261
0.5879301444420107,0.09745985514920785,14.71297214902149
0.5904253101102396,0.04708331427329715,14.747485656000372
0.5911755145983506,-0.0035752617359539815,14.781999162979252
0.5901795194643684,-0.05402426732462034,14.816512669958133
0.5874529997592223,-0.10377570381052934,14.851026176937014
0.5830283672423979,-0.15234821421787337,14.885539683915894
0.5769544881111379,-0.19927017254360752,14.920053190894775
0.5692962922167394,-0.24408289182119727,14.954566697873656
0.5601342687518274,-0.286344001061712,14.989080204852536
0.5495638419822355,-0.3256310220307682,15.023593711831417
0.5376946199151634,-0.3615451539504239,15.058107218810298
0.5246495089486046,-0.393715248929086,15.092620725789178
0.5105636885931114,-0.4218019347484646,15.127134232768059
0.4955834422980202,-0.44550181623303287,15.16164773974694
0.47986484319431527,-0.46455166349125687,15.19616124672582
0.45915439050040946,-0.48166438767663694,15.239873603084138
0.4378730726131483,-0.49063718194962197,15.283585959442457
0.4163815668673414,-0.4912714426517223,15.327298315800775
0.39504612428577063,-0.48351179005139694,15.371010672159093
0.37423216840358636,-0.4674519533405674,15.414723028517411
0.35429770815917827,-0.4433373308605652,15.45843538487573
0.3355867180086919,-0.41156389827795253,15.502147741234047
0.3204572299886742,-0.37786435833374943,15.540437234662782
0.30671571726211416,-0.33915260476242404,15.578726728091517
0.2945442522845444,-0.2959540574747714,15.617016221520252
0.2852345984501381,-0.2545714433743728,15.65081056122404
0.27736854066664224,-0.21059932768908785,15.684604900927827
0.27102563080964015,-0.16451280873193166,15.718399240631614
0.26626893962386877,-0.11681114894105527,15.752193580335401
0.2631443420886141,-0.06801169964924648,15.785987920039188
0.2616800122932827,-0.018643592902939307,15.819782259742976
0.261886134138579,0.030758707932013102,15.853576599446763
0.26375483111181774,0.07966190902868535,15.88737093915055
0.26726031538495176,0.12754035056508048,15.921165278854337
0.27235925354043716,0.17388234836126004,15.954959618558124
0.2789913433250797,0.2181963271302012,15.988753958261912
0.2870800929504973,0.2600166603655345,16.0225482979657
0.29653379159872273,0.2989091326818988,16.056342637669484
0.3072466569713908,0.334475942127388,16.09013697737327
0.3191001429848896,0.3663601633825355,16.123931317077055
0.3319643881317859,0.39424959858548114,16.15772565678084
0.34569978269331103,0.4178799513552855,16.191519996484626
0.36313429004127,0.44032610781534653,16.232096553526258
0.3813438671183931,0.456055238968995,16.27267311056789
0.4000523186442637,0.4649064068345856,16.313249667609522
0.4189791537393719,0.466828425336899,16.353826224651154
0.4378439952837713,0.4618773443631618,16.394402781692786
0.4563708452273819,0.4502119093892745,16.43497933873442
0.474292129057693,0.4320872710726176,16.47555589577605
0.4913524550409337,0.40784727828567263,16.516132452817683
0.5073120381831888,0.3779157230270285,16.556709009859315
0.5219497540625844,0.342786913647795,16.597285566900947
0.5350658026594108,0.3030159338915103,16.63786212394258
0.5454117064707195,0.26380272920644954,16.674337026883833
0.554274869100102,0.22179672625645624,16.710811929825088
0.5615623278443559,0.17748893282171946,16.747286832766342
0.5671993495345548,0.13138708679428646,16.783761735707596
0.571129952910003,0.08401088869542542,16.82023663864885
0.5733172621965046,0.035887507525090456,16.856711541590105
0.5737437011412991,-0.012452682988271319,16.89318644453136
0.5724110348127119,-0.06048020018810422,16.929661347472614
0.5693402639519627,-0.10767045475081408,16.966136250413868
0.564571373855645,-0.1535077376310662,17.002611153355122
0.5581629369704184,-0.19748926549018314,17.039086056296377
0.5501915658911627,-0.23912934613821127,17.07556095923763
0.5407512115420442,-0.2779637062652339,17.112035862178885
0.5299523002192014,-0.31355399878296863,17.14851076512014
