2.003687999604153447e-03,-2.660689676587644659e+00,0.000000000000000000e+00,-8.500000000000000611e-02
4.004978000011760741e-03,-2.660689676587644659e+00,0.000000000000000000e+00,-8.400000000000000522e-02
6.009703000017907470e-03,-2.660689676587644659e+00,0.000000000000000000e+00,-7.200000000000000844e-02
8.012281999981496483e-03,-2.660306181390672986e+00,2.094395102393195596e-01,-6.600000000000000311e-02
1.001409499986039009e-02,-2.660306181390672986e+00,0.000000000000000000e+00,-5.800000000000000294e-02
1.201565999963349896e-02,-2.660306181390672986e+00,0.000000000000000000e+00,-5.600000000000000117e-02
1.401849099966057111e-02,-2.659922686193701757e+00,1.570796326794896558e-01,-5.000000000000000278e-02
1.602315499985706992e-02,-2.659539190996730529e+00,2.792526803190927276e-01,-4.599999999999999922e-02
1.802430199950322276e-02,-2.659155695799758856e+00,2.792526803190927276e-01,-4.200000000000000261e-02
2.002886999980546534e-02,-2.658388705405815955e+00,2.617993877991494078e-01,-3.699999999999999817e-02
2.202980000038223807e-02,-2.658005210208844726e+00,2.792526803190927276e-01,-3.500000000000000333e-02
2.403351799966912949e-02,-2.657238219814901825e+00,2.967059728390360474e-01,-3.200000000000000067e-02
2.603683199959050398e-02,-2.656471229420958924e+00,4.188790204786391191e-01,-2.999999999999999889e-02
2.803983699959644582e-02,-2.655320743830044794e+00,5.410520681182421354e-01,-2.800000000000000058e-02
3.004114200030016946e-02,-2.654170258239130664e+00,5.585053606381854552e-01,-2.800000000000000058e-02
3.204473499954474391e-02,-2.653019772648216534e+00,5.934119456780720947e-01,-2.800000000000000058e-02
3.404833399963536067e-02,-2.651485791860330732e+00,8.028514559173915988e-01,-2.600000000000000228e-02
3.605090400014887564e-02,-2.649951811072444929e+00,7.330382858376184307e-01,-2.500000000000000139e-02
3.805153000030259136e-02,-2.648034335087587898e+00,8.377580409572782383e-01,-2.400000000000000050e-02
4.005556199990678579e-02,-2.646116859102730867e+00,8.552113334772214470e-01,-2.299999999999999961e-02
4.205692399955296423e-02,-2.644199383117873836e+00,1.047197551196597631e+00,-1.899999999999999953e-02
4.406109199953789357e-02,-2.641898411936045576e+00,1.029744258676654534e+00,-1.200000000000000025e-02
4.606234000038966769e-02,-2.639597440754216873e+00,1.169370598836200870e+00,-1.200000000000000025e-02
4.806520199963415507e-02,-2.637296469572388613e+00,1.256637061435917246e+00,-1.000000000000000021e-02
5.006856199997855583e-02,-2.634612003193588681e+00,1.413716694115406902e+00,-1.800000000000000211e-02
