2.001699999709671829e-03,1.840009955068826475e+00,0.000000000000000000e+00,1.350000000000000089e-01
4.003111999736574944e-03,1.840009955068826475e+00,0.000000000000000000e+00,1.360000000000000098e-01
6.004178999319265131e-03,1.840009955068826475e+00,0.000000000000000000e+00,1.239999999999999991e-01
8.004315999642130919e-03,1.840009955068826475e+00,0.000000000000000000e+00,8.799999999999999489e-02
1.000578599996515550e-02,1.839626459871855246e+00,-2.792526803190927276e-01,1.160000000000000059e-01
1.200586799950542627e-02,1.839242964674883796e+00,-2.617993877991494078e-01,6.900000000000000577e-02
1.400722199923620792e-02,1.838859469477912345e+00,-3.490658503988659095e-02,9.800000000000000377e-02
1.600887299991882173e-02,1.838475974280940894e+00,-2.792526803190927276e-01,5.700000000000000205e-02
1.801010700000915676e-02,1.837708983886998215e+00,-5.410520681182421354e-01,8.400000000000000522e-02
2.001231799931701971e-02,1.836941993493055314e+00,-4.886921905584122872e-01,6.199999999999999956e-02
2.201265799976681592e-02,1.835791507902140962e+00,-3.665191429188092154e-01,5.299999999999999850e-02
2.401501799977268092e-02,1.834641022311226832e+00,-6.632251157578452627e-01,7.299999999999999545e-02
2.601504499943985138e-02,1.833107041523341252e+00,-7.155849933176751110e-01,4.000000000000000083e-02
2.801580899995315121e-02,1.831573060735455449e+00,-8.552113334772214470e-01,4.399999999999999745e-02
3.001602199947228655e-02,1.829655584750598418e+00,-9.424777960769379348e-01,6.099999999999999867e-02
3.201605699996434851e-02,1.827738108765741387e+00,-9.948376736367678941e-01,2.000000000000000042e-02
3.401687899986427510e-02,1.825053642386941677e+00,-1.134464013796314230e+00,4.900000000000000189e-02
3.601791199980652891e-02,1.822752671205113195e+00,-1.256637061435917246e+00,3.500000000000000333e-02
3.801864399974874686e-02,1.820068204826313263e+00,-1.413716694115406902e+00,2.699999999999999969e-02
4.001918299945828039e-02,1.816616748053570651e+00,-1.500983156715123501e+00,5.000000000000000278e-02
4.201958599969657371e-02,1.813548786477799268e+00,-1.710422666954442894e+00,1.300000000000000114e-02
4.402002299957530340e-02,1.809713834508085206e+00,-1.745329251994329534e+00,4.300000000000000350e-02
4.602078299922141014e-02,1.805878882538371144e+00,-1.902408884673819189e+00,2.699999999999999969e-02
4.802154999924823642e-02,1.802043930568656860e+00,-2.059488517353309067e+00,1.300000000000000114e-02
5.002208399946539430e-02,1.797441988205000118e+00,-2.268928027592628460e+00,4.499999999999999833e-02
5.202315199949225644e-02,1.792840045841343155e+00,-2.356194490192344837e+00,1.700000000000000122e-02
5.402319399945554323e-02,1.787854608280714741e+00,-2.443460952792061214e+00,2.299999999999999961e-02
5.602409099992655683e-02,1.782485675523115098e+00,-2.635447170511437509e+00,4.100000000000000172e-02
5.802463199961493956e-02,1.776733247568543783e+00,-2.775073510670984067e+00,2.000000000000000042e-02
6.002529999932448845e-02,1.770980819613972690e+00,-2.932153143350473723e+00,1.000000000000000021e-02
6.202537299941468518e-02,1.764461401265458695e+00,-3.106686068549906476e+00,2.900000000000000147e-02
6.402587499997025589e-02,1.758325478113916152e+00,-3.176499238629679756e+00,2.699999999999999969e-02
6.602635699982783990e-02,1.751422564568430706e+00,-3.368485456349056051e+00,9.000000000000001055e-03
6.802649799919890938e-02,1.744136155825974033e+00,-3.560471674068432346e+00,0.000000000000000000e+00
7.002702599947951967e-02,1.736849747083517137e+00,-3.700098014227978460e+00,1.700000000000000122e-02
7.202737099942169152e-02,1.728796347947117562e+00,-3.874630939427411658e+00,1.400000000000000029e-02
7.402743999955418985e-02,1.720742948810717987e+00,-4.084070449666731051e+00,-1.400000000000000029e-02
7.602756699998280965e-02,1.712306054477346962e+00,-4.153883619746504330e+00,1.700000000000000122e-02
7.802782299950195011e-02,1.703869160143975936e+00,-4.380776422505767265e+00,2.000000000000000042e-03
8.002813799976138398e-02,1.694665275416662009e+00,-4.537856055185256920e+00,9.000000000000001055e-03
8.202856099978816928e-02,1.685461390689348304e+00,-4.694935687864746576e+00,2.000000000000000042e-02
8.402883999951882288e-02,1.675874010765062927e+00,-4.834562028024293134e+00,1.099999999999999936e-02
8.602933699967252323e-02,1.665903135643806321e+00,-4.956735075663895707e+00,1.000000000000000021e-03
8.802976999959355453e-02,1.655548765325578264e+00,-5.166174585903215544e+00,2.800000000000000058e-02
9.003016599945112830e-02,1.644810899810378757e+00,-5.375614096142535381e+00,-8.000000000000000167e-03
9.203109200007020263e-02,1.634073034295179250e+00,-5.532693728822025037e+00,2.500000000000000139e-02
9.403141099937784020e-02,1.622568178386036841e+00,-5.567600313861911232e+00,-2.000000000000000042e-03
9.603206599967961665e-02,1.611063322476894655e+00,-5.742133239061343986e+00,2.199999999999999872e-02
9.803267999996023718e-02,1.599174971370781018e+00,-5.934119456780720725e+00,3.000000000000000062e-03
1.000332539997543790e-01,1.586903125067695708e+00,-6.126105674500096576e+00,1.899999999999999953e-02
1.020337989994004602e-01,1.574631278764610620e+00,-6.248278722139700037e+00,1.099999999999999936e-02
1.040344979992369190e-01,1.561592442067582631e+00,-6.370451769779302609e+00,-3.000000000000000062e-03
1.060351129999617115e-01,1.548553605370554864e+00,-6.527531402458792265e+00,2.299999999999999961e-02
1.080352789995231433e-01,1.535131273476555425e+00,-6.702064327658225906e+00,8.000000000000000167e-03
1.100356139995710691e-01,1.520941951188613306e+00,-6.963863715457375037e+00,1.099999999999999936e-02
1.120363559994075331e-01,1.507136124097642416e+00,-7.086036763096977609e+00,2.000000000000000042e-02
1.140366949994131573e-01,1.492946801809700297e+00,-7.103490055616921595e+00,1.400000000000000029e-02
1.160374169994611293e-01,1.477990489127815277e+00,-7.452555906015787102e+00,1.300000000000000114e-02
1.180374259993186570e-01,1.463034176445930257e+00,-7.539822368615503478e+00,8.000000000000000167e-03
1.200381039998319466e-01,1.447694368567073786e+00,-7.661995416255106939e+00,6.000000000000000125e-03
1.220383639993087854e-01,1.431971065491246087e+00,-7.801621756414653497e+00,8.000000000000000167e-03
1.240388829992298270e-01,1.416247762415418165e+00,-7.941248096574199167e+00,1.400000000000000029e-02
1.260393019992989139e-01,1.400140964142619016e+00,-8.063421144213801739e+00,1.000000000000000021e-02
1.280396120000659721e-01,1.383267175475876964e+00,-8.290313946973064674e+00,8.000000000000000167e-03
1.300402749993736506e-01,1.366776882006106364e+00,-8.412486994612669022e+00,9.000000000000001055e-03
1.320403029994849931e-01,1.349519598142392862e+00,-8.569566627292157790e+00,4.000000000000000083e-03
1.340408349997233017e-01,1.331878819081707910e+00,-8.813912722571364711e+00,5.000000000000000104e-03
1.360419739994540578e-01,1.314238040021023179e+00,-8.813912722571364711e+00,8.000000000000000167e-03
1.380425150000519352e-01,1.296213765763366776e+00,-8.970992355250853478e+00,-1.099999999999999936e-02
1.400426949994653114e-01,1.277805996308739145e+00,-9.197885158010116413e+00,1.499999999999999944e-02
1.420429659992805682e-01,1.258631236460168612e+00,-9.442231253289323334e+00,6.000000000000000125e-03
1.440432310000687721e-01,1.239839971808569530e+00,-9.477137838329209529e+00,-2.000000000000000042e-02
1.460433679994821432e-01,1.220281716763027546e+00,-9.651670763528642283e+00,1.400000000000000029e-02
1.480436100000588340e-01,1.200723461717485563e+00,-9.896016858807849204e+00,1.000000000000000021e-02
1.500438839993876172e-01,1.181165206671943801e+00,-9.861110273767961232e+00,-8.000000000000000167e-03
1.520446029999220627e-01,1.160839961232458917e+00,-1.003564319896739576e+01,7.000000000000000146e-03
1.540448349996950128e-01,1.140514715792974254e+00,-1.031489587928648710e+01,2.299999999999999961e-02
1.560456359993622755e-01,1.119422479959546690e+00,-1.043706892692609145e+01,-1.300000000000000114e-02
1.580461409994313726e-01,1.098713739323090577e+00,-1.050688209700586384e+01,-1.000000000000000021e-02
1.600468099995850935e-01,1.077621503489663013e+00,-1.054178868204575004e+01,1.200000000000000025e-02
1.620470019997810596e-01,1.055762277262292548e+00,-1.087340123992467333e+01,1.300000000000000114e-02
1.640474799996809452e-01,1.033903051034922083e+00,-1.085594794740472935e+01,1.000000000000000021e-02
1.660481059998346609e-01,1.012043824807551839e+00,-1.082104136236484315e+01,9.000000000000001055e-03
1.680486789991846308e-01,9.898011033832099237e-01,-1.125737367536342504e+01,1.000000000000000021e-02
1.700494439992326079e-01,9.671748867618967793e-01,-1.120501379780359485e+01,8.000000000000000167e-03
1.720631680000224151e-01,9.445486701405835239e-01,-1.143190660056285779e+01,7.000000000000000146e-03
1.740638869996473659e-01,9.211554631253274783e-01,-1.158898623324234833e+01,1.099999999999999936e-02
1.760645429994838196e-01,8.981457513070428833e-01,-1.144935989308280178e+01,1.099999999999999936e-02
1.780647839996163384e-01,8.743690490948154981e-01,-1.176351915844178109e+01,8.000000000000000167e-03
1.800655799997912254e-01,8.509758420795594525e-01,-1.169370598836200870e+01,-1.000000000000000021e-03
1.820661019992257934e-01,8.268156446703606166e-01,-1.197295866868110004e+01,2.299999999999999961e-02
1.840666769994641072e-01,8.030389424581331204e-01,-1.207767842380076040e+01,0.000000000000000000e+00
1.860668139997869730e-01,7.784952498519629449e-01,-1.221730476396030696e+01,-9.000000000000001055e-03
1.880674710000675987e-01,7.543350524427639980e-01,-1.219985147144036297e+01,1.000000000000000021e-02
1.900677769999674638e-01,7.294078646396223720e-01,-1.240929098167968370e+01,2.600000000000000228e-02
1.920683419994020369e-01,7.044806768364807459e-01,-1.235693110411985352e+01,-6.000000000000000125e-03
1.940689019993442344e-01,6.795534890333390088e-01,-1.267109036947883283e+01,2.000000000000000042e-03
1.960691790000055335e-01,6.546263012301973827e-01,-1.254891732183923025e+01,1.200000000000000025e-02
1.980696389991862816e-01,6.273981422452272749e-01,-1.268854366199877504e+01,-1.000000000000000021e-03
2.000701599999956670e-01,6.036214400329997787e-01,-1.274090353955860522e+01,7.000000000000000146e-03
2.020707779993244912e-01,5.763932810480296709e-01,-1.298524963483781214e+01,6.000000000000000125e-03
2.040711869994993322e-01,5.518495884418593844e-01,-1.288052987971815178e+01,1.000000000000000021e-02
2.060713089995260816e-01,5.242379342599178260e-01,-1.298524963483781214e+01,4.000000000000000083e-03
2.080719729992779321e-01,4.981602608658619591e-01,-1.312487597499735870e+01,5.000000000000000104e-03
2.100726519993258989e-01,4.713155970778632464e-01,-1.336922207027656384e+01,8.000000000000000167e-03
2.120732729999872390e-01,4.452379236838073240e-01,-1.322959573011701728e+01,8.000000000000000167e-03
2.140733890000774409e-01,4.183932598958086113e-01,-1.345648853287628022e+01,1.499999999999999944e-02
2.160741359994062805e-01,3.919320913047812938e-01,-1.329940890019679145e+01,7.000000000000000146e-03
2.180741639995176229e-01,3.647039323198111860e-01,-1.343903524035633801e+01,-1.099999999999999936e-02
2.200743359999250970e-01,3.378592685318124733e-01,-1.342158194783639402e+01,1.400000000000000029e-02
2.220747179999307264e-01,3.110146047438137606e-01,-1.356120828799594058e+01,-1.300000000000000114e-02
2.240747199994075345e-01,2.837864457588435974e-01,-1.352630170295605438e+01,2.000000000000000042e-02
