2.000232999307627324e-03 -2.492718780314166771e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000817999440187123e-03 -2.454369260617025872e-02 6.981317007977318190e-02 2.740000000000000000e+02 2.500000000000000000e+01
6.000995999784208834e-03 -2.377670221222743727e-02 5.585053606381854552e-01 4.020000000000000000e+02 2.500000000000000000e+01
8.001654999134188984e-03 -2.185922622737038537e-02 9.424777960769379348e-01 4.950000000000000000e+02 2.500000000000000000e+01
1.000196199947822606e-02 -1.879126465159910303e-02 1.500983156715123501e+00 4.380000000000000000e+02 2.500000000000000000e+01
1.200226999935694039e-02 -1.457281748491359025e-02 2.007128639793478886e+00 3.340000000000000000e+02 2.500000000000000000e+01
1.400316999934148043e-02 -9.587379924285257746e-03 2.408554367752174574e+00 2.860000000000000000e+02 2.500000000000000000e+01
1.600349599993933225e-02 -3.834951969714102925e-03 2.792526803190927165e+00 2.970000000000000000e+02 2.500000000000000000e+01
1.800396999988151947e-02 2.684466378799872047e-03 3.211405823669566395e+00 3.100000000000000000e+02 2.500000000000000000e+01
2.012305499920330476e-02 1.112136071217089892e-02 3.211405823669566395e+00 3.100000000000000000e+02 2.500000000000000000e+01
2.212369599965313682e-02 1.802427425765628505e-02 4.049163864626844855e+00 2.850000000000000000e+02 2.500000000000000000e+01
2.412378099961642874e-02 2.684466378799871961e-02 4.345869837465880181e+00 2.670000000000000000e+02 2.500000000000000000e+01
2.612462499928369652e-02 3.643204371228397909e-02 4.660029102824859493e+00 2.980000000000000000e+02 2.500000000000000000e+01
2.812543299933167873e-02 4.640291883354064756e-02 5.044001538263612083e+00 3.080000000000000000e+02 2.500000000000000000e+01
3.012572199986607302e-02 5.752427954571154300e-02 5.410520681182421576e+00 2.970000000000000000e+02 2.500000000000000000e+01
3.212667699972371338e-02 6.902913545485385438e-02 5.794493116621174167e+00 2.850000000000000000e+02 2.500000000000000000e+01
3.412750299958133837e-02 8.130098175793898374e-02 6.056292504420323297e+00 2.750000000000000000e+02 2.500000000000000000e+01
3.612751399941771524e-02 9.395632325799552209e-02 6.387905062299245706e+00 2.660000000000000000e+02 2.500000000000000000e+01
3.812763599944446469e-02 1.077621503489662874e-01 6.387905062299245706e+00 2.590000000000000000e+02 2.500000000000000000e+01
