2.000507744999595161e+00 1.681626438719634242e+00 0.000000000000000000e+00 1.230000000000000000e+02 2.600000000000000000e+01
2.002508038999621931e+00 1.681626438719634242e+00 0.000000000000000000e+00 1.290000000000000000e+02 2.600000000000000000e+01
2.004508331999204529e+00 1.681626438719634242e+00 0.000000000000000000e+00 1.290000000000000000e+02 2.600000000000000000e+01
2.006509125999400567e+00 1.681626438719634242e+00 0.000000000000000000e+00 1.100000000000000000e+02 2.600000000000000000e+01
2.008509252999829187e+00 1.681242943522662792e+00 -2.792526803190927276e-01 5.600000000000000000e+01 2.600000000000000000e+01
2.010510027999771410e+00 1.680859448325691341e+00 -2.792526803190927276e-01 9.000000000000000000e+01 2.600000000000000000e+01
2.012510136999480892e+00 1.680859448325691341e+00 -1.047197551196597798e-01 9.000000000000000000e+01 2.600000000000000000e+01
2.014511059999676945e+00 1.680092457931748440e+00 -2.268928027592628516e-01 6.000000000000000000e+01 2.600000000000000000e+01
2.016511945999809541e+00 1.679325467537805761e+00 -3.316125578789226314e-01 6.500000000000000000e+01 2.600000000000000000e+01
2.018512257999645954e+00 1.678558477143862859e+00 -5.410520681182421354e-01 2.500000000000000000e+01 2.600000000000000000e+01
2.020512736999990011e+00 1.677407991552948729e+00 -5.934119456780720947e-01 6.100000000000000000e+01 2.600000000000000000e+01
2.022513493999213097e+00 1.676257505962034378e+00 -5.235987755982988157e-01 3.100000000000000000e+01 2.600000000000000000e+01
2.024513935999493697e+00 1.676257505962034378e+00 -5.235987755982988157e-01 3.100000000000000000e+01 2.600000000000000000e+01
2.026514673999372462e+00 1.674723525174148797e+00 -7.330382858376184307e-01 2.400000000000000000e+01 2.600000000000000000e+01
2.028515022999272333e+00 1.670888573204434735e+00 -9.250245035569946150e-01 1.900000000000000000e+01 2.600000000000000000e+01
2.030515945999468386e+00 1.668971097219577704e+00 -9.250245035569946150e-01 1.900000000000000000e+01 2.600000000000000000e+01
2.032516017999114410e+00 1.666670126037749222e+00 -1.221730476396030607e+00 4.100000000000000000e+01 2.600000000000000000e+01
2.034516199999416131e+00 1.663985659658949290e+00 -1.291543646475803886e+00 1.400000000000000000e+01 2.600000000000000000e+01
2.036517011999421811e+00 1.661301193280149358e+00 -1.291543646475803886e+00 1.400000000000000000e+01 2.600000000000000000e+01
2.038517268999385124e+00 1.657849736507406746e+00 -1.518436449235066599e+00 2.800000000000000000e+01 2.600000000000000000e+01
2.040517302999433014e+00 1.654781774931635363e+00 -1.518436449235066599e+00 6.000000000000000000e+00 2.600000000000000000e+01
2.042517892999967444e+00 1.650946822961921301e+00 -1.780235837034216173e+00 2.700000000000000000e+01 2.600000000000000000e+01
2.044518223999148177e+00 1.647111870992207239e+00 -1.902408884673819189e+00 8.000000000000000000e+00 2.600000000000000000e+01
2.046519165999598044e+00 1.643276919022493177e+00 -1.902408884673819189e+00 8.000000000000000000e+00 2.600000000000000000e+01
2.048519847999159538e+00 1.638674976658836213e+00 -2.286381320112571558e+00 1.700000000000000000e+01 2.600000000000000000e+01
2.050519863999397785e+00 1.634073034295179250e+00 -2.286381320112571558e+00 1.700000000000000000e+01 2.600000000000000000e+01
2.052520787999128515e+00 1.629087596734550836e+00 -2.268928027592628460e+00 1.500000000000000000e+01 2.600000000000000000e+01
2.054521562999980233e+00 1.624102159173922644e+00 -2.548180707911721132e+00 1.000000000000000000e+01 2.600000000000000000e+01
2.056522115999541711e+00 1.618733226416322779e+00 -2.548180707911721132e+00 1.100000000000000000e+01 2.600000000000000000e+01
2.058522464999441581e+00 1.612597303264780235e+00 -2.967059728390360362e+00 1.000000000000000000e+01 2.600000000000000000e+01
2.060523350999574177e+00 1.606461380113237691e+00 -2.967059728390360362e+00 1.000000000000000000e+01 2.600000000000000000e+01
2.062523440999939339e+00 1.600708952158666598e+00 -3.124139361069850018e+00 1.500000000000000000e+01 2.600000000000000000e+01
2.064524456999606628e+00 1.594189533810152604e+00 -3.124139361069850018e+00 2.100000000000000000e+01 2.600000000000000000e+01
2.066525490999993053e+00 1.587286620264667159e+00 -3.351032163829112953e+00 -9.000000000000000000e+00 2.600000000000000000e+01
2.068526173999998719e+00 1.580383706719181713e+00 -3.490658503988659067e+00 1.700000000000000000e+01 2.600000000000000000e+01
2.070526393999898573e+00 1.572713802779753589e+00 -3.490658503988659067e+00 1.700000000000000000e+01 2.600000000000000000e+01
2.072526742999798444e+00 1.565043898840325465e+00 -3.857177646907468116e+00 -1.500000000000000000e+01 2.600000000000000000e+01
2.074526813999909791e+00 1.557373994900897118e+00 -3.874630939427411658e+00 2.000000000000000000e+00 2.600000000000000000e+01
2.076527163999344339e+00 1.548937100567526093e+00 -4.153883619746504330e+00 1.800000000000000000e+01 2.600000000000000000e+01
2.078527382999709516e+00 1.540883701431126518e+00 -4.188790204786390525e+00 -1.100000000000000000e+01 2.600000000000000000e+01
2.080527694999545929e+00 1.532063311900784042e+00 -4.380776422505767265e+00 1.900000000000000000e+01 2.600000000000000000e+01
2.082527895999191969e+00 1.523242922370441788e+00 -4.398229715025710362e+00 2.000000000000000000e+00 2.600000000000000000e+01
2.084528874999705295e+00 1.514039037643127861e+00 -4.572762640225143116e+00 -1.400000000000000000e+01 2.600000000000000000e+01
2.086529705999964790e+00 1.504451657718842483e+00 -4.572762640225143116e+00 3.200000000000000000e+01 2.600000000000000000e+01
2.088530202999208996e+00 1.494864277794557328e+00 -4.782202150464462953e+00 1.000000000000000000e+00 2.600000000000000000e+01
2.090530311999827973e+00 1.484893402673300722e+00 -4.956735075663895707e+00 -2.100000000000000000e+01 2.600000000000000000e+01
2.092531142999177973e+00 1.474922527552043894e+00 -4.974188368183838804e+00 3.000000000000000000e+01 2.600000000000000000e+01
2.094531935999839334e+00 1.464568157233815837e+00 -4.974188368183838804e+00 3.000000000000000000e+01 2.600000000000000000e+01
2.096532414999273897e+00 1.453830291718616330e+00 -5.270894341022875018e+00 -9.000000000000000000e+00 2.600000000000000000e+01
2.098532523999892874e+00 1.443092426203416823e+00 -5.375614096142535381e+00 2.900000000000000000e+01 2.600000000000000000e+01
2.100532927999665844e+00 1.431587570294274636e+00 -5.689773361501514692e+00 3.000000000000000000e+00 2.600000000000000000e+01
2.102532999999311869e+00 1.431587570294274636e+00 -5.689773361501514692e+00 3.000000000000000000e+00 2.600000000000000000e+01
2.104533311999148282e+00 1.408961353672961492e+00 -5.864306286700947446e+00 8.000000000000000000e+00 2.600000000000000000e+01
2.106533846999809612e+00 1.397073002566847633e+00 -5.864306286700947446e+00 8.000000000000000000e+00 2.600000000000000000e+01
2.108534010999392194e+00 1.384801156263762545e+00 -5.934119456780720725e+00 1.000000000000000000e+01 2.600000000000000000e+01
2.110534451999228622e+00 1.372529309960677457e+00 -6.300638599699529330e+00 1.100000000000000000e+01 2.600000000000000000e+01
2.112534764999509207e+00 1.359490473263649468e+00 -6.300638599699529330e+00 1.400000000000000000e+01 2.600000000000000000e+01
2.114535335999789822e+00 1.346835131763592930e+00 -6.387905062299245706e+00 9.000000000000000000e+00 2.600000000000000000e+01
2.116535499999372405e+00 1.333412799869593490e+00 -6.387905062299245706e+00 1.000000000000000000e+01 2.600000000000000000e+01
2.118536497999230050e+00 1.319990467975594273e+00 -6.771877497737998297e+00 9.000000000000000000e+00 2.600000000000000000e+01
2.120536901999912516e+00 1.306568136081594833e+00 -6.771877497737998297e+00 9.000000000000000000e+00 2.600000000000000000e+01
2.122537325999473978e+00 1.292762308990624165e+00 -6.824237375297828478e+00 6.000000000000000000e+00 2.600000000000000000e+01
2.124538063999352744e+00 1.278572986702681824e+00 -7.138396640656807790e+00 7.000000000000000000e+00 2.600000000000000000e+01
2.126538986999548797e+00 1.264000169217768255e+00 -7.138396640656807790e+00 6.000000000000000000e+00 2.600000000000000000e+01
2.128539317999639024e+00 1.249427351732854685e+00 -7.260569688296411250e+00 4.000000000000000000e+00 2.600000000000000000e+01
2.130539666999538895e+00 1.234471039050969665e+00 -7.400196028455956920e+00 1.000000000000000000e+01 2.600000000000000000e+01
2.132539960999565665e+00 1.219514726369084645e+00 -7.470009198535730199e+00 -6.000000000000000000e+00 2.600000000000000000e+01
2.134540383999592450e+00 1.204174918490228396e+00 -7.470009198535730199e+00 -6.000000000000000000e+00 2.600000000000000000e+01
2.136540399999830697e+00 1.188451615414400475e+00 -7.853981633974482790e+00 2.900000000000000000e+01 2.600000000000000000e+01
2.138540804999138345e+00 1.188451615414400475e+00 -7.853981633974482790e+00 2.900000000000000000e+01 2.600000000000000000e+01
2.140540875999249693e+00 1.156621514065773404e+00 -7.941248096574199167e+00 -9.000000000000000000e+00 2.600000000000000000e+01
2.142541521999191900e+00 1.140131220596002803e+00 -8.063421144213801739e+00 3.600000000000000000e+01 2.600000000000000000e+01
2.144542296999134123e+00 1.123640927126232203e+00 -8.482300164692441413e+00 -1.600000000000000000e+01 2.600000000000000000e+01
2.146543016999203246e+00 1.106383643262518701e+00 -8.569566627292157790e+00 1.900000000000000000e+01 2.600000000000000000e+01
2.148543198999504966e+00 1.089509854595776650e+00 -8.604473212332043985e+00 6.000000000000000000e+00 2.600000000000000000e+01
2.150543584999468294e+00 1.072252570732063148e+00 -8.604473212332043985e+00 -1.200000000000000000e+01 2.600000000000000000e+01
2.152544193999347044e+00 1.054611791671378196e+00 -8.761552845011534529e+00 2.500000000000000000e+01 2.600000000000000000e+01
2.154544764999627660e+00 1.036587517413722015e+00 -8.761552845011534529e+00 2.500000000000000000e+01 2.600000000000000000e+01
2.156545725999421848e+00 1.018563243156065834e+00 -9.093165402890457827e+00 -2.000000000000000000e+01 2.600000000000000000e+01
2.158545889999913925e+00 1.000538968898409431e+00 -9.145525280450286232e+00 1.900000000000000000e+01 2.600000000000000000e+01
2.160546016999433050e+00 9.821311994437817994e-01 -9.162978572970230218e+00 1.000000000000000000e+00 2.600000000000000000e+01
2.162546346999988600e+00 9.633399347921826061e-01 -9.162978572970230218e+00 1.000000000000000000e+01 2.600000000000000000e+01
2.164546622999296233e+00 9.445486701405835239e-01 -9.477137838329209529e+00 7.000000000000000000e+00 2.600000000000000000e+01
2.166547212999830663e+00 9.253739102920129911e-01 -9.477137838329209529e+00 7.000000000000000000e+00 2.600000000000000000e+01
2.168547728999328683e+00 9.061991504434425693e-01 -9.512044423369095725e+00 8.000000000000000000e+00 2.600000000000000000e+01
2.170548558999144007e+00 8.851069146100150054e-01 -9.512044423369095725e+00 7.000000000000000000e+00 2.600000000000000000e+01
2.172548648999509169e+00 8.666991451553872627e-01 -9.669124056048586269e+00 7.000000000000000000e+00 2.600000000000000000e+01
