time,angle,velocity,torque,control
0.870000,-0.147440,-0.004396,-0.112406,0.000000
0.880000,-0.147440,-0.004396,0.288635,0.000000
0.890000,-0.147440,-0.004396,-0.338462,0.000000
0.900000,-0.147440,-0.004396,-0.071220,0.000000
0.910000,-0.147440,-0.005912,0.215385,0.000000
0.920000,-0.147440,0.006429,-0.144430,0.000000
0.930000,-0.147440,-0.004396,-0.496292,0.000000
0.940000,-0.147440,-0.004396,-0.043093,0.000000
0.950000,-0.147440,-0.004396,0.281613,0.000000
0.960000,-0.147440,-0.001789,0.012524,0.000000
0.970000,-0.147440,-0.004396,0.494533,0.000000
0.980000,-0.147440,-0.009483,-0.153846,0.000000
0.990000,-0.147440,-0.006454,-0.153846,0.000000
1.000000,-0.147440,0.002461,0.077580,0.000000
1.010000,-0.147440,-0.011513,0.007507,0.000000
1.020000,-0.147440,0.004014,-0.338462,0.000000
1.030000,-0.147440,-0.003511,0.264131,0.000000
1.040000,-0.147440,-0.004396,0.182381,0.000000
1.050000,-0.147440,-0.004396,-0.082715,0.000000
1.060000,-0.147440,-0.000347,0.029198,0.000000
1.070000,-0.147440,-0.004396,0.173992,0.000000
1.080000,-0.147440,-0.011519,-0.157019,0.000000
1.090000,-0.147440,-0.004396,-0.130819,0.000000
1.100000,-0.147440,-0.004396,0.075963,0.000000
1.110000,-0.147440,-0.000529,0.104552,0.000000
1.120000,-0.147440,-0.004396,-0.030833,0.000000
1.130000,-0.147440,-0.004396,0.869472,0.000000
1.140000,-0.147440,-0.004328,-0.090885,0.000000
1.150000,-0.147440,-0.004396,-0.029343,0.000000
1.160000,-0.147440,0.004396,0.282948,0.000000
1.170000,-0.147440,-0.002986,-0.011040,0.000000
1.180000,-0.147440,-0.001111,-0.007776,0.000000
1.190000,-0.147440,-0.008395,0.652271,0.000000
1.200000,-0.147440,-0.000919,0.116642,0.000000
1.210000,-0.147440,-0.005411,0.695719,0.000000
1.220000,-0.147440,-0.004396,-0.090187,0.000000
1.230000,-0.147440,-0.004396,0.209676,0.000000
1.240000,-0.147440,-0.021327,0.450150,0.000000
1.250000,-0.147440,-0.000509,0.003564,0.000000
1.260000,-0.147440,-0.000548,0.142241,0.000000
1.270000,-0.147440,-0.004396,-0.316575,0.000000
1.280000,-0.147440,-0.008914,0.035933,0.000000
1.290000,-0.147440,-0.004396,0.143406,0.000000
1.300000,-0.147440,-0.007245,0.142456,0.000000
1.310000,-0.147440,-0.002071,-0.068964,0.000000
1.320000,-0.147440,-0.006420,0.082613,0.000000
1.330000,-0.147440,-0.004396,-0.485299,0.000000
1.340000,-0.147440,-0.004396,-0.005438,0.000000
1.350000,-0.147440,-0.004396,0.213024,0.000000
1.360000,-0.147440,0.002515,-0.207149,0.000000
1.370000,-0.147440,-0.004396,0.159910,0.000000
1.380000,-0.147440,-0.004396,-0.008440,0.000000
1.390000,-0.147440,-0.004396,-0.347987,0.000000
1.400000,-0.147440,-0.002212,0.077417,0.000000
1.410000,-0.147440,0.003474,0.568734,0.000000
1.420000,-0.147440,-0.000383,-0.171203,0.000000
1.430000,-0.147440,-0.004396,0.149495,0.000000
1.440000,-0.147440,-0.013187,-0.310773,0.000000
1.450000,-0.147440,-0.004396,0.434206,0.000000
1.460000,-0.147440,0.000649,0.173038,0.000000
1.470000,-0.147440,-0.004396,-0.116878,0.000000
1.480000,-0.147440,-0.004396,-0.109830,0.000000
1.490000,-0.147440,0.003877,0.008984,0.000000
1.500000,-0.147440,-0.013187,-0.091503,0.000000
1.510000,-0.147440,-0.004396,-0.388406,0.000000
1.520000,-0.147440,-0.006133,-0.006448,0.000000
1.530000,-0.147440,-0.011195,0.078367,0.000000
1.540000,-0.147440,-0.003738,-0.301621,0.000000
1.550000,-0.147440,-0.005356,-0.249003,0.000000
1.560000,-0.147440,-0.004396,0.579887,0.000000
1.570000,-0.147440,-0.004396,0.369422,0.000000
1.580000,-0.147440,-0.004396,0.613874,0.000000
1.590000,-0.147440,-0.009181,-0.188107,0.000000
1.600000,-0.147440,-0.011663,0.191575,0.000000
1.610000,-0.147440,-0.012631,-0.072849,0.000000
1.620000,-0.147440,-0.000707,0.491221,0.000000
1.630000,-0.147440,-0.004396,0.826791,0.000000
1.640000,-0.147440,-0.004396,0.086769,0.000000
1.650000,-0.147440,-0.004396,-0.312401,0.000000
1.660000,-0.147440,-0.007724,0.155599,0.000000
1.670000,-0.147440,-0.004396,0.494748,0.000000
1.680000,-0.147440,-0.004396,-0.640904,0.000000
1.690000,-0.147440,-0.012616,0.441574,0.000000
1.700000,-0.147440,-0.004396,-0.030769,0.000000
1.710000,-0.147440,-0.009919,0.153846,0.000000
1.720000,-0.147440,-0.005189,-0.131630,0.000000
1.730000,-0.147440,-0.001078,0.206088,0.000000
1.740000,-0.147440,-0.007396,-0.054705,0.000000
1.750000,-0.147440,-0.004396,0.297533,0.000000
1.760000,-0.147440,-0.005923,0.175224,0.000000
1.770000,-0.147440,-0.004396,-0.343287,0.000000
1.780000,-0.147440,-0.009184,-0.108794,0.000000
1.790000,-0.147440,-0.003821,0.161889,0.000000
1.800000,-0.147440,-0.004396,-0.111048,0.000000
1.810000,-0.147440,-0.009954,0.218128,0.000000
1.820000,-0.147440,-0.007635,-0.030769,0.000000
1.830000,-0.147440,-0.004396,0.117955,0.000000
1.840000,-0.147440,-0.004396,-0.147570,0.000000
1.850000,-0.147440,-0.004396,-0.071797,0.000000
1.860000,-0.147440,-0.013187,-0.020406,0.000000
1.870000,-0.147440,0.001797,-0.047405,0.000000
1.880000,-0.147440,-0.004396,0.745586,0.000000
1.890000,-0.147440,-0.013187,0.136020,0.000000
1.900000,-0.147440,-0.012369,-0.536027,0.000000
1.910000,-0.147440,0.004165,-0.228286,0.000000
1.920000,-0.147440,0.000514,0.222587,0.000000
1.930000,-0.147440,0.003608,0.108842,0.000000
1.940000,-0.147440,-0.012507,0.049792,0.000000
1.950000,-0.147440,-0.007480,0.045880,0.000000
1.960000,-0.147440,0.002206,0.493573,0.000000
1.970000,-0.147440,-0.004396,0.396839,0.000000
1.980000,-0.147440,-0.000633,-0.188509,0.000000
1.990000,-0.147440,-0.004396,-0.083448,0.000000
2.000000,-0.147440,0.001919,0.382663,0.000000
2.010000,-0.147440,-0.004396,-0.016958,0.000000
2.020000,-0.147440,-0.004396,0.029609,0.000000
2.030000,-0.147440,-0.010220,0.417707,0.000000
2.040000,-0.147440,-0.011018,-0.041820,0.000000
2.050000,-0.147440,-0.005810,0.024753,0.000000
2.060000,-0.147440,0.000178,-0.018503,0.000000
2.070000,-0.147440,-0.006452,-0.502172,0.000000
2.080000,-0.147440,-0.004396,-0.460881,0.000000
2.090000,-0.147440,-0.004396,-0.030769,0.000000
2.100000,-0.147440,-0.001117,-0.271627,0.000000
2.110000,-0.147440,-0.004396,0.425396,0.000000
2.120000,-0.147440,-0.003411,-0.181419,0.000000
2.130000,-0.147440,-0.004396,0.003374,0.000000
2.140000,-0.147440,-0.002075,0.441871,0.000000
2.150000,-0.147440,0.004396,0.061847,0.000000
2.160000,-0.147440,-0.004396,0.056669,0.000000
2.170000,-0.147440,0.004396,0.311626,0.000000
2.180000,-0.147440,0.000286,0.087533,0.000000
2.190000,-0.147440,0.000547,0.142208,0.000000
2.200000,-0.147440,-0.008718,0.208204,0.000000
2.210000,-0.147440,-0.002001,-0.008382,0.000000
2.220000,-0.147440,-0.012440,0.127710,0.000000
2.230000,-0.147440,-0.001004,0.286608,0.000000
2.240000,-0.147440,-0.010147,0.058919,0.000000
2.250000,-0.147440,0.001025,-0.220498,0.000000
2.260000,-0.147440,-0.003457,-0.008651,0.000000
2.270000,-0.147440,-0.004396,-0.389254,0.000000
2.280000,-0.147440,-0.004396,-0.254719,0.000000
2.290000,-0.147440,-0.004396,0.340798,0.000000
2.300000,-0.147440,-0.003975,-0.338462,0.000000
2.310000,-0.147440,-0.013187,0.267236,0.000000
2.320000,-0.147440,-0.004396,-0.164223,0.000000
2.330000,-0.147440,-0.013187,-0.370233,0.000000
2.340000,-0.147440,-0.000595,-0.074030,0.000000
2.350000,-0.147440,-0.004396,0.153846,0.000000
2.360000,-0.147440,-0.004396,0.529031,0.000000
2.370000,-0.147440,-0.004396,-1.253525,0.000000
2.380000,-0.147440,-0.004396,-0.111455,0.000000
2.390000,-0.147440,-0.006732,0.237976,0.000000
2.400000,-0.147440,-0.001108,-0.361473,0.000000
2.410000,-0.147440,-0.004425,-0.031992,0.000000
2.420000,-0.147440,-0.004039,0.089813,0.000000
2.430000,-0.147440,-0.003196,0.288078,0.000000
2.440000,-0.147440,-0.004396,0.043265,0.000000
2.450000,-0.147440,-0.003811,0.445175,0.000000
2.460000,-0.147440,0.002427,0.342917,0.000000
2.470000,-0.147440,-0.002979,-0.259148,0.000000
2.480000,-0.147440,-0.004396,-0.191299,0.000000
2.490000,-0.147440,-0.004396,-1.020139,0.000000
2.500000,-0.147440,0.000887,-0.893115,0.000000
2.510000,-0.147440,-0.011254,-0.030769,0.000000
2.520000,-0.147440,0.000249,-0.045861,0.000000
2.530000,-0.147440,0.001302,0.197153,0.000000
2.540000,-0.147440,-0.004396,-0.199684,0.000000
2.550000,-0.147440,0.004396,0.091811,0.000000
2.560000,-0.147440,-0.004396,0.153846,0.000000
2.570000,-0.147440,-0.004396,0.023703,0.000000
2.580000,-0.147440,-0.004396,-0.588636,0.000000
2.590000,-0.147440,-0.000891,0.240724,0.000000
2.600000,-0.147440,-0.007857,-0.368467,0.000000
2.610000,-0.147440,-0.013023,-0.021596,0.000000
2.620000,-0.147440,-0.009943,0.082749,0.000000
2.630000,-0.147440,-0.004995,-0.313283,0.000000
2.640000,-0.147440,0.000458,-0.011538,0.000000
2.650000,-0.147440,-0.004396,0.215602,0.000000
2.660000,-0.147440,-0.004396,0.082836,0.000000
2.670000,-0.147440,-0.004396,-0.112525,0.000000
2.680000,-0.147440,-0.004396,-0.138698,0.000000
2.690000,-0.147440,-0.002773,-0.158584,0.000000
2.700000,-0.147440,-0.004396,-0.480740,0.000000
2.710000,-0.147440,0.000086,-0.033191,0.000000
2.720000,-0.147440,-0.004396,-0.258836,0.000000
2.730000,-0.147440,-0.007154,0.099529,0.000000
2.740000,-0.147440,-0.004396,-0.387006,0.000000
2.750000,-0.147440,-0.007613,0.628052,0.000000
2.760000,-0.147440,-0.004396,0.009896,0.000000
2.770000,-0.147440,-0.004396,0.215281,0.000000
2.780000,-0.147440,-0.004396,0.482397,0.000000
2.790000,-0.147440,-0.013187,-0.161293,0.000000
2.800000,-0.147440,-0.008862,0.343394,0.000000
2.810000,-0.147440,-0.004396,0.877312,0.000000
2.820000,-0.147440,-0.000334,0.106347,0.000000
2.830000,-0.147440,-0.001602,0.431069,0.000000
2.840000,-0.147440,-0.004396,-0.008940,0.000000
2.850000,-0.147440,-0.013187,0.268618,0.000000
2.860000,-0.147440,-0.004396,0.339189,0.000000
2.870000,-0.147440,0.001985,-0.491824,0.000000
2.880000,-0.147440,-0.010196,-0.134173,0.000000
2.890000,-0.147440,-0.004396,0.234472,0.000000
2.900000,-0.147440,-0.004396,-0.000542,0.000000
2.910000,-0.147440,-0.004396,0.495104,0.000000
2.920000,-0.147440,0.002765,0.062547,0.000000
2.930000,-0.147440,-0.004396,0.228287,0.000000
2.940000,-0.147440,0.000144,0.391908,0.000000
2.950000,-0.147440,0.002819,0.174261,0.000000
2.960000,-0.147440,-0.004396,-0.229073,0.000000
2.970000,-0.147440,-0.006853,-0.030769,0.000000
2.980000,-0.147440,-0.004396,0.152664,0.000000
2.990000,-0.147440,-0.004396,0.169056,0.000000
3.000000,-0.147440,-0.013067,0.221251,0.000000
3.010000,-0.147440,-0.002637,0.141564,0.000000
3.020000,-0.147440,0.004128,-0.146365,0.000000
3.030000,-0.147440,-0.013187,0.080570,0.000000
3.040000,-0.147440,-0.004396,-0.305090,0.000000
3.050000,-0.147440,-0.011781,0.151352,0.000000
3.060000,-0.147440,0.004396,0.271200,0.000000
3.070000,-0.147440,0.004396,-0.125916,0.000000
3.080000,-0.147440,-0.006355,-0.038147,0.000000
3.090000,-0.147440,-0.008349,0.018395,0.000000
3.100000,-0.147440,-0.003658,-0.294586,0.000000
3.110000,-0.147440,-0.004396,0.064919,0.000000
3.120000,-0.147440,-0.009436,0.127591,0.000000
3.130000,-0.147440,-0.013187,-1.069139,0.000000
3.140000,-0.147440,-0.008636,0.147323,0.000000
3.150000,-0.147440,-0.002529,-1.604159,0.000000
3.160000,-0.147440,-0.002854,-1.433342,0.000000
3.170000,-0.147440,-0.004396,-0.507609,0.000000
3.180000,-0.147440,-0.004396,-0.119150,0.000000
3.190000,-0.147440,-0.002607,-0.091238,0.000000
3.200000,-0.147440,-0.009465,-0.187095,0.000000
3.210000,-0.147440,-0.008613,0.299349,0.000000
3.220000,-0.147440,-0.004396,-0.058643,0.000000
3.230000,-0.147440,-0.007386,0.033269,0.000000
3.240000,-0.147440,0.001291,-0.009036,0.000000
3.250000,-0.147440,-0.004396,-0.208298,0.000000
3.260000,-0.147440,-0.004396,-0.149438,0.000000
3.270000,-0.147440,-0.006586,-0.292059,0.000000
3.280000,-0.147440,0.001495,-0.214758,0.000000
3.290000,-0.147440,-0.000488,-0.365812,0.000000
3.300000,-0.147440,-0.006519,-0.883705,0.000000
3.310000,-0.147440,-0.004396,0.154866,0.000000
3.320000,-0.147440,0.004352,-1.251445,0.000000
3.330000,-0.147440,-0.009772,0.160464,0.000000
3.340000,-0.147440,-0.004396,0.050591,0.000000
3.350000,-0.147440,-0.004594,0.636425,0.000000
3.360000,-0.147440,-0.004396,0.340831,0.000000
3.370000,-0.147440,-0.004396,0.150742,0.000000
3.380000,-0.147440,0.002213,0.523925,0.000000
3.390000,-0.147440,-0.008445,-0.144890,0.000000
3.400000,-0.147440,-0.008294,-0.484076,0.000000
3.410000,-0.147440,-0.012740,-0.015114,0.000000
3.420000,-0.147440,-0.004396,-0.344193,0.000000
3.430000,-0.147440,-0.012336,0.031777,0.000000
3.440000,-0.147440,-0.016428,-0.004810,0.000000
3.450000,-0.147440,-0.001065,-0.521155,0.000000
3.460000,-0.147440,0.004396,-0.338462,0.000000
3.470000,-0.147440,-0.010601,0.157495,0.000000
3.480000,-0.147440,-0.002260,-0.435119,0.000000
3.490000,-0.147440,0.005546,0.405743,0.000000
3.500000,-0.147440,-0.005482,0.242351,0.000000
3.510000,-0.147440,-0.004396,-0.151643,0.000000
3.520000,-0.147440,0.004396,0.314038,0.000000
3.530000,-0.147440,-0.007099,0.845091,0.000000
3.540000,-0.147440,-0.004396,0.073329,0.000000
3.550000,-0.147440,-0.000495,-0.092308,0.000000
3.560000,-0.147440,-0.013187,0.567687,0.000000
3.570000,-0.147440,-0.001292,0.028949,0.000000
3.580000,-0.147440,-0.000154,-0.242930,0.000000
3.590000,-0.147440,-0.004396,0.208802,0.000000
3.600000,-0.147440,-0.006150,0.165772,0.000000
3.610000,-0.147440,-0.009311,-0.020183,0.000000
3.620000,-0.147440,-0.000955,-0.512359,0.000000
3.630000,-0.147440,-0.004396,0.245488,0.000000
3.640000,-0.147440,-0.004396,0.142257,0.000000
3.650000,-0.147440,0.001319,0.141499,0.000000
3.660000,-0.147440,-0.004396,-0.110562,0.000000
3.670000,-0.147440,-0.004396,-0.037783,0.000000
3.680000,-0.147440,-0.000548,-0.257658,0.000000
3.690000,-0.147440,-0.010166,0.171205,0.000000
3.700000,-0.147440,0.000632,-0.021915,0.000000
3.710000,-0.147440,-0.004396,-0.079462,0.000000
3.720000,-0.147440,-0.004396,0.634129,0.000000
3.730000,-0.147440,-0.009260,-0.011093,0.000000
3.740000,-0.147440,-0.001408,0.135940,0.000000
3.750000,-0.147440,-0.004396,-0.009602,0.000000
3.760000,-0.147440,-0.006991,-0.067112,0.000000
3.770000,-0.147440,0.000292,-0.182731,0.000000
3.780000,-0.147440,-0.004396,-0.299167,0.000000
3.790000,-0.147440,-0.010034,0.245488,0.000000
3.800000,-0.147440,0.001623,-0.043558,0.000000
3.810000,-0.147440,-0.004321,0.276402,0.000000
3.820000,-0.147440,0.004396,-0.687202,0.000000
3.830000,-0.147440,-0.004396,-0.312097,0.000000
3.840000,-0.147440,-0.003639,0.122050,0.000000
3.850000,-0.147440,-0.002405,0.092308,0.000000
3.860000,-0.147440,-0.011973,-0.151481,0.000000
3.870000,-0.147440,-0.004396,-0.905382,0.000000
3.880000,-0.147440,-0.004396,0.305820,0.000000
3.890000,-0.147440,-0.003068,-0.012182,0.000000
3.900000,-0.147440,-0.004396,0.216574,0.000000
3.910000,-0.147440,-0.004396,0.222983,0.000000
3.920000,-0.147440,-0.007453,0.044164,0.000000
3.930000,-0.147440,-0.004396,-0.030769,0.000000
3.940000,-0.147440,-0.004396,-0.525096,0.000000
3.950000,-0.147440,-0.009334,-0.065337,0.000000
3.960000,-0.147440,-0.004396,0.349092,0.000000
3.970000,-0.147440,-0.004396,-0.188828,0.000000
3.980000,-0.147440,-0.011675,-0.049969,0.000000
3.990000,-0.147440,-0.010303,0.092308,0.000000
4.000000,-0.147440,-0.003250,-0.017330,0.000000
4.010000,-0.147440,-0.004396,0.129713,0.000000
4.020000,-0.147440,-0.011945,0.567917,0.000000
4.030000,-0.147440,-0.003064,0.327273,0.000000
4.040000,-0.147440,0.004305,0.095173,0.000000
4.050000,-0.147440,0.004396,-0.030769,0.000000
4.060000,-0.147440,-0.012404,0.120974,0.000000
4.070000,-0.147440,-0.004396,0.279103,0.000000
4.080000,-0.147440,-0.004396,0.221950,0.000000
4.090000,-0.147440,-0.004396,0.314875,0.000000
4.100000,-0.147440,-0.004396,0.539454,0.000000
4.110000,-0.147440,-0.004396,-0.214639,0.000000
4.120000,-0.147440,-0.002230,-0.880712,0.000000
4.130000,-0.147440,-0.004396,-0.751838,0.000000
4.140000,-0.147440,0.004396,-0.314132,0.000000
4.150000,-0.147440,-0.004396,0.072280,0.000000
4.160000,-0.147440,-0.004396,-0.136022,0.000000
4.170000,-0.147440,-0.009266,0.604555,0.000000
4.180000,-0.147440,-0.004396,0.598001,0.000000
4.190000,-0.147440,-0.003897,0.114354,0.000000
4.200000,-0.147440,-0.006270,-0.933606,0.000000
4.210000,-0.147440,0.004100,-0.496210,0.000000
4.220000,-0.147440,-0.000472,-0.446222,0.000000
4.230000,-0.147440,-0.013187,-0.153846,0.000000
4.240000,-0.147440,0.003042,-0.068667,0.000000
4.250000,-0.147440,-0.010731,0.457036,0.000000
4.260000,-0.147440,-0.010227,-0.256818,0.000000
4.270000,-0.147440,-0.004396,0.276923,0.000000
4.280000,-0.147440,-0.001588,0.259859,0.000000
4.290000,-0.147440,-0.001694,0.068877,0.000000
4.300000,-0.147440,-0.004396,0.321398,0.000000
4.310000,-0.147440,-0.004504,-0.300499,0.000000
4.320000,-0.147440,-0.011959,0.153846,0.000000
4.330000,-0.147440,-0.012125,0.648250,0.000000
4.340000,-0.147440,-0.004396,-0.204284,0.000000
4.350000,-0.147440,-0.004396,0.569129,0.000000
4.360000,-0.147440,-0.004396,-0.281095,0.000000
4.370000,-0.147440,-0.004396,-0.294930,0.000000
4.380000,-0.147440,-0.012642,0.219201,0.000000
4.390000,-0.147440,-0.007508,0.536117,0.000000
4.400000,-0.147440,-0.007299,-0.236570,0.000000
4.410000,-0.147440,0.002008,-0.089273,0.000000
4.420000,-0.147440,-0.008385,-0.170389,0.000000
4.430000,-0.147440,-0.011556,0.212876,0.000000
4.440000,-0.147440,-0.012288,0.404942,0.000000
4.450000,-0.147440,-0.004396,0.029908,0.000000
4.460000,-0.147440,-0.013187,0.218216,0.000000
4.470000,-0.147440,-0.011056,-0.034525,0.000000
4.480000,-0.147440,-0.004396,-0.058605,0.000000
4.490000,-0.147440,-0.001113,0.176824,0.000000
4.500000,-0.147440,-0.004396,0.230458,0.000000
4.510000,-0.147440,-0.004396,-0.521686,0.000000
4.520000,-0.147440,-0.004396,-0.287346,0.000000
4.530000,-0.147440,-0.004396,0.166457,0.000000
4.540000,-0.147440,0.002441,0.235873,0.000000
4.550000,-0.147440,-0.000318,0.032588,0.000000
4.560000,-0.147440,-0.004396,0.349231,0.000000
4.570000,-0.147440,-0.004396,-0.085783,0.000000
4.580000,-0.147440,-0.002143,-0.038824,0.000000
4.590000,-0.147440,0.004158,-0.311864,0.000000
4.600000,-0.147440,-0.004396,-0.106956,0.000000
4.610000,-0.147440,0.002689,-0.140083,0.000000
4.620000,-0.147440,0.003626,-0.605364,0.000000
4.630000,-0.147440,-0.011310,-0.338462,0.000000
4.640000,-0.147440,-0.008932,0.719483,0.000000
4.650000,-0.147440,0.002029,-0.073373,0.000000
4.660000,-0.147440,-0.007482,-0.415047,0.000000
4.670000,-0.147440,-0.009216,0.080427,0.000000
4.680000,-0.147440,0.002272,-0.340552,0.000000
4.690000,-0.147440,0.004029,0.088455,0.000000
4.700000,-0.147440,-0.001627,0.095710,0.000000
4.710000,-0.147440,-0.004396,0.182915,0.000000
4.720000,-0.147440,-0.004396,0.001004,0.000000
4.730000,-0.147440,0.000538,-0.224184,0.000000
4.740000,-0.147440,-0.002220,-0.093542,0.000000
4.750000,-0.147440,-0.007183,0.949339,0.000000
4.760000,-0.147440,-0.008055,0.005152,0.000000
4.770000,-0.147440,-0.001892,0.030769,0.000000
4.780000,-0.147440,-0.005619,0.350213,0.000000
4.790000,-0.147440,0.006845,0.219451,0.000000
4.800000,-0.147440,-0.004396,-0.006375,0.000000
4.810000,-0.147440,-0.003178,-0.321422,0.000000
4.820000,-0.147440,-0.004396,-0.237251,0.000000
4.830000,-0.147440,-0.004396,-0.030769,0.000000
4.840000,-0.147440,-0.004396,-0.290019,0.000000
4.850000,-0.147440,-0.004396,-0.332630,0.000000
4.860000,-0.147440,-0.004396,0.826264,0.000000
4.870000,-0.147440,-0.010327,0.092308,0.000000
4.880000,-0.147440,-0.005475,0.066421,0.000000
4.890000,-0.147440,-0.004396,0.152231,0.000000
4.900000,-0.147440,0.000372,0.412549,0.000000
4.910000,-0.147440,-0.004396,0.215385,0.000000
4.920000,-0.147440,-0.004396,0.344590,0.000000
4.930000,-0.147440,-0.003174,-0.305927,0.000000
4.940000,-0.147440,-0.004396,0.276923,0.000000
4.950000,-0.147440,0.001683,-0.045185,0.000000
4.960000,-0.147440,-0.007918,0.325615,0.000000
4.970000,-0.147440,-0.004396,-0.033665,0.000000
4.980000,-0.147440,-0.009979,-0.046584,0.000000
4.990000,-0.147440,-0.002616,0.252011,0.000000
5.000000,-0.147440,-0.004396,0.658580,-0.007652
5.010000,-0.145123,0.432323,2.872175,-0.070058
5.020000,-0.139629,0.633172,0.086227,-0.132145
5.030000,-0.135618,0.225135,-1.566832,-0.191805
5.040000,-0.135975,-0.280446,-2.941030,-0.267107
5.050000,-0.142479,-0.948836,-4.100913,-0.339728
5.060000,-0.154471,-1.480414,-4.163883,-0.420636
5.070000,-0.176383,-2.513538,-4.152435,-0.505487
5.080000,-0.203262,-3.236642,-4.461600,-0.588324
5.090000,-0.234294,-3.813864,-4.422350,-0.697315
