time,angle,velocity,torque,control
0.500000,-0.375563,-0.004396,-0.030769,0.000000
0.510000,-0.375563,0.003575,0.482885,0.000000
0.520000,-0.375563,-0.001450,-0.133879,0.000000
0.530000,-0.375563,-0.004396,0.206703,0.000000
0.540000,-0.375563,0.004396,-0.046443,0.000000
0.550000,-0.375563,0.003983,0.271150,0.000000
0.560000,-0.375563,-0.004396,0.276923,0.000000
0.570000,-0.375563,0.004086,0.268255,0.000000
0.580000,-0.375563,-0.004396,-0.030769,0.000000
0.590000,-0.375563,0.000375,-0.255905,0.000000
0.600000,-0.375563,-0.005137,-0.481574,0.000000
0.610000,-0.375563,-0.004396,-0.277450,0.000000
0.620000,-0.375563,-0.001917,0.676255,0.000000
0.630000,-0.375563,-0.001166,0.086019,0.000000
0.640000,-0.375563,-0.008421,0.369522,0.000000
0.650000,-0.375563,-0.004396,0.066389,0.000000
0.660000,-0.375563,-0.004396,0.278382,0.000000
0.670000,-0.375563,-0.008932,-0.207359,0.000000
0.680000,-0.375563,0.004396,0.039578,0.000000
0.690000,-0.375563,-0.004396,0.276923,0.000000
0.700000,-0.375563,-0.004396,0.483057,0.000000
0.710000,-0.375563,-0.005145,-0.004536,0.000000
0.720000,-0.375563,-0.004396,-0.047343,0.000000
0.730000,-0.375563,-0.007542,0.997891,0.000000
0.740000,-0.375563,-0.004396,0.057682,0.000000
0.750000,-0.375563,-0.013004,0.096145,0.000000
0.760000,-0.375563,-0.009131,-0.092308,0.000000
0.770000,-0.375563,0.001784,-0.210482,0.000000
0.780000,-0.375563,-0.004396,0.243637,0.000000
0.790000,-0.375563,-0.010970,0.276923,0.000000
0.800000,-0.375563,-0.000805,0.083653,0.000000
0.810000,-0.375563,-0.007791,0.831393,0.000000
0.820000,-0.375563,-0.004396,0.276737,0.000000
0.830000,-0.375563,-0.013047,0.030769,0.000000
0.840000,-0.375563,0.001405,-0.013607,0.000000
0.850000,-0.375563,0.003088,0.135536,0.000000
0.860000,-0.375563,-0.004396,0.014541,0.000000
0.870000,-0.375563,-0.004396,-0.443153,0.000000
0.880000,-0.375563,-0.009793,-0.100924,0.000000
0.890000,-0.375563,-0.004062,0.345466,0.000000
0.900000,-0.375563,0.000903,0.151378,0.000000
0.910000,-0.375563,-0.004396,0.135636,0.000000
0.920000,-0.375563,0.004396,0.040091,0.000000
0.930000,-0.375563,-0.012585,0.321604,0.000000
0.940000,-0.375563,-0.004396,0.078993,0.000000
0.950000,-0.375563,-0.004396,0.088170,0.000000
0.960000,-0.375563,-0.013005,0.269294,0.000000
0.970000,-0.375563,-0.004396,-0.164581,0.000000
0.980000,-0.375563,-0.004396,0.276923,0.000000
0.990000,-0.375563,-0.005714,-0.049206,0.000000
1.000000,-0.375563,-0.004579,-0.512830,0.000000
1.010000,-0.375563,-0.004396,0.652401,0.000000
1.020000,-0.375563,-0.000423,0.025282,0.000000
1.030000,-0.375563,-0.007281,-0.267766,0.000000
1.040000,-0.375563,-0.005702,-0.216621,0.000000
1.050000,-0.375563,-0.004396,0.285150,0.000000
1.060000,-0.375563,0.003563,0.432391,0.000000
1.070000,-0.375563,-0.004396,-0.253647,0.000000
1.080000,-0.375563,-0.001414,0.070897,0.000000
1.090000,-0.375563,-0.004396,-0.236550,0.000000
1.100000,-0.375563,-0.004396,-0.536905,0.000000
1.110000,-0.375563,-0.000220,0.056913,0.000000
1.120000,-0.375563,-0.003254,0.062731,0.000000
1.130000,-0.375563,-0.013187,0.046492,0.000000
1.140000,-0.375563,-0.002592,-0.338462,0.000000
1.150000,-0.375563,-0.007319,-0.030769,0.000000
1.160000,-0.375563,-0.004396,0.107542,0.000000
1.170000,-0.375563,-0.011349,-0.351323,0.000000
1.180000,-0.375563,-0.005289,0.000506,0.000000
1.190000,-0.375563,-0.004396,0.347465,0.000000
1.200000,-0.375563,-0.004396,0.062441,0.000000
1.210000,-0.375563,0.000574,-0.750692,0.000000
1.220000,-0.375563,-0.010024,0.065277,0.000000
1.230000,-0.375563,-0.006302,0.355273,0.000000
1.240000,-0.375563,-0.010309,0.378749,0.000000
1.250000,-0.375563,-0.007845,-0.360255,0.000000
1.260000,-0.375563,-0.009226,0.221471,0.000000
1.270000,-0.375563,-0.007068,0.068179,0.000000
1.280000,-0.375563,0.001755,0.535246,0.000000
1.290000,-0.375563,0.003172,-0.347030,0.000000
1.300000,-0.375563,0.000941,0.004434,0.000000
1.310000,-0.375563,-0.003943,-0.073317,0.000000
1.320000,-0.375563,0.002867,-0.092308,0.000000
1.330000,-0.375563,-0.004396,-0.030769,0.000000
1.340000,-0.375563,-0.004396,-0.085286,0.000000
1.350000,-0.375563,0.000609,0.301610,0.000000
1.360000,-0.375563,-0.000318,0.164599,0.000000
1.370000,-0.375563,-0.004396,0.314923,0.000000
1.380000,-0.375563,-0.004396,0.117888,0.000000
1.390000,-0.375563,0.002529,-0.194695,0.000000
1.400000,-0.375563,-0.001155,-0.105353,0.000000
1.410000,-0.375563,-0.007762,0.537488,0.000000
1.420000,-0.375563,0.004396,0.107514,0.000000
1.430000,-0.375563,-0.003880,0.034380,0.000000
1.440000,-0.375563,-0.005275,0.061530,0.000000
1.450000,-0.375563,0.004172,0.396874,0.000000
1.460000,-0.375563,-0.013187,-0.163450,0.000000
1.470000,-0.375563,-0.012006,-0.190585,0.000000
1.480000,-0.375563,-0.002501,-0.449636,0.000000
1.490000,-0.375563,-0.009171,0.220701,0.000000
1.500000,-0.375563,-0.004137,-0.030769,0.000000
1.510000,-0.375563,-0.005313,-0.066628,0.000000
1.520000,-0.375563,-0.005237,0.242211,0.000000
1.530000,-0.375563,-0.004396,-0.030769,0.000000
1.540000,-0.375563,-0.004396,-0.328298,0.000000
1.550000,-0.375563,-0.011905,-0.433318,0.000000
1.560000,-0.375563,0.004396,0.236189,0.000000
1.570000,-0.375563,-0.012042,0.169869,0.000000
1.580000,-0.375563,-0.004396,0.210098,0.000000
1.590000,-0.375563,0.002191,0.169281,0.000000
1.600000,-0.375563,-0.004396,-0.163860,0.000000
1.610000,-0.375563,-0.004396,-0.106534,0.000000
1.620000,-0.375563,-0.004396,0.276923,0.000000
1.630000,-0.375563,-0.004396,-0.214335,0.000000
1.640000,-0.375563,-0.003375,0.262637,0.000000
1.650000,-0.375563,0.003222,-0.215385,0.000000
1.660000,-0.375563,-0.003653,0.110075,0.000000
1.670000,-0.375563,-0.004396,-0.355002,0.000000
1.680000,-0.375563,-0.006252,-0.257083,0.000000
1.690000,-0.375563,-0.004396,0.003326,0.000000
1.700000,-0.375563,-0.004396,0.338983,0.000000
1.710000,-0.375563,0.002618,-0.141406,0.000000
1.720000,-0.375563,-0.013187,0.351340,0.000000
1.730000,-0.375563,0.002937,0.153846,0.000000
1.740000,-0.375563,0.004090,-0.385040,0.000000
1.750000,-0.375563,-0.003341,0.190768,0.000000
1.760000,-0.375563,-0.004396,0.043801,0.000000
1.770000,-0.375563,-0.012542,-0.066897,0.000000
1.780000,-0.375563,-0.004396,0.057428,0.000000
1.790000,-0.375563,0.003982,0.454301,0.000000
1.800000,-0.375563,-0.007814,0.454733,0.000000
1.810000,-0.375563,-0.004396,0.058089,0.000000
1.820000,-0.375563,-0.004396,0.347182,0.000000
1.830000,-0.375563,0.004396,-0.030769,0.000000
1.840000,-0.375563,-0.004396,-0.301029,0.000000
1.850000,-0.375563,-0.004396,-0.258478,0.000000
1.860000,-0.375563,-0.010804,-0.005746,0.000000
1.870000,-0.375563,-0.002925,0.174436,0.000000
1.880000,-0.375563,-0.008514,-0.011390,0.000000
1.890000,-0.375563,0.004045,0.304083,0.000000
1.900000,-0.375563,-0.004396,0.138948,0.000000
1.910000,-0.375563,-0.008033,0.281167,0.000000
1.920000,-0.375563,0.004396,0.202509,0.000000
1.930000,-0.375563,-0.008351,0.429250,0.000000
1.940000,-0.375563,0.001098,-0.246133,0.000000
1.950000,-0.375563,-0.007667,-0.030769,0.000000
1.960000,-0.375563,0.002096,-0.298216,0.000000
1.970000,-0.375563,-0.004919,0.001833,0.000000
1.980000,-0.375563,0.003686,0.141982,0.000000
1.990000,-0.375563,-0.004396,0.052588,0.000000
2.000000,-0.375563,-0.004396,-0.275787,0.000000
2.010000,-0.375563,-0.006404,0.466834,0.000000
2.020000,-0.375563,-0.005903,0.030769,0.000000
2.030000,-0.375563,-0.006471,0.204289,0.000000
2.040000,-0.375563,-0.004396,-0.051787,0.000000
2.050000,-0.375563,-0.012531,0.039945,0.000000
2.060000,-0.375563,-0.011897,-0.206355,0.000000
2.070000,-0.375563,-0.012268,0.244772,0.000000
2.080000,-0.375563,-0.005490,0.076991,0.000000
2.090000,-0.375563,-0.012577,-0.096576,0.000000
2.100000,-0.375563,-0.012607,-0.387177,0.000000
2.110000,-0.375563,-0.004396,-0.337905,0.000000
2.120000,-0.375563,-0.004396,-0.048645,0.000000
2.130000,-0.375563,-0.004958,0.206072,0.000000
2.140000,-0.375563,-0.007263,-0.013320,0.000000
2.150000,-0.375563,-0.002610,0.200952,0.000000
2.160000,-0.375563,-0.015238,0.041036,0.000000
2.170000,-0.375563,-0.004396,0.132720,0.000000
2.180000,-0.375563,-0.013908,0.087259,0.000000
2.190000,-0.375563,-0.004396,0.672267,0.000000
2.200000,-0.375563,-0.001424,-0.419080,0.000000
2.210000,-0.375563,-0.007138,-0.011572,0.000000
2.220000,-0.375563,-0.011815,-0.105831,0.000000
2.230000,-0.375563,0.002079,-0.224934,0.000000
2.240000,-0.375563,-0.004396,0.465547,0.000000
2.250000,-0.375563,0.005980,-0.117531,0.000000
2.260000,-0.375563,-0.008092,0.202114,0.000000
2.270000,-0.375563,-0.004396,0.065847,0.000000
2.280000,-0.375563,-0.004396,0.050235,0.000000
2.290000,-0.375563,0.000085,-0.247934,0.000000
2.300000,-0.375563,-0.012327,0.127041,0.000000
2.310000,-0.375563,-0.004396,0.202144,0.000000
2.320000,-0.375563,-0.003505,-0.110219,0.000000
2.330000,-0.375563,0.003821,0.117673,0.000000
2.340000,-0.375563,-0.011329,-0.008248,0.000000
2.350000,-0.375563,0.004396,-0.205024,0.000000
2.360000,-0.375563,-0.004396,-0.218979,0.000000
2.370000,-0.375563,-0.004396,-0.077538,0.000000
2.380000,-0.375563,-0.004396,0.011156,0.000000
2.390000,-0.375563,-0.004396,0.265144,0.000000
2.400000,-0.375563,-0.013187,0.332753,0.000000
2.410000,-0.375563,-0.004396,0.249200,0.000000
2.420000,-0.375563,-0.004396,-0.007731,0.000000
2.430000,-0.375563,-0.007074,0.298319,0.000000
2.440000,-0.375563,-0.006651,-0.201202,0.000000
2.450000,-0.375563,0.004247,0.096985,0.000000
2.460000,-0.375563,-0.010915,0.372351,0.000000
2.470000,-0.375563,-0.004396,-0.619663,0.000000
2.480000,-0.375563,0.004396,-0.113729,0.000000
2.490000,-0.375563,-0.004396,0.494683,0.000000
2.500000,-0.375563,0.003704,0.252732,0.000000
2.510000,-0.375563,-0.011429,-0.104624,0.000000
2.520000,-0.375563,-0.004396,-0.263256,0.000000
2.530000,-0.375563,0.004327,0.522120,0.000000
2.540000,-0.375563,-0.004396,-0.733667,0.000000
2.550000,-0.375563,-0.002995,-0.338462,0.000000
2.560000,-0.375563,-0.008779,0.216247,0.000000
2.570000,-0.375563,-0.004396,0.502241,0.000000
2.580000,-0.375563,0.000540,-0.131170,0.000000
2.590000,-0.375563,-0.004396,-0.022863,0.000000
2.600000,-0.375563,-0.004396,0.334437,0.000000
2.610000,-0.375563,0.001782,-0.067363,0.000000
2.620000,-0.375563,-0.003509,-0.246427,0.000000
2.630000,-0.375563,-0.013187,-0.336366,0.000000
2.640000,-0.375563,-0.004396,-0.299983,0.000000
2.650000,-0.375563,-0.013187,0.063051,0.000000
2.660000,-0.375563,0.003526,1.256100,0.000000
2.670000,-0.375563,-0.010250,-0.132910,0.000000
2.680000,-0.375563,-0.010630,-0.175122,0.000000
2.690000,-0.375563,-0.010197,0.235059,0.000000
2.700000,-0.375563,-0.004396,0.219951,0.000000
2.710000,-0.375563,-0.004396,0.452800,0.000000
2.720000,-0.375563,-0.009477,0.224990,0.000000
2.730000,-0.375563,-0.004396,-0.158692,0.000000
2.740000,-0.375563,-0.004396,0.043739,0.000000
2.750000,-0.375563,-0.007981,-0.320240,0.000000
2.760000,-0.375563,-0.004396,0.074925,0.000000
2.770000,-0.375563,-0.004396,-0.268565,0.000000
2.780000,-0.375563,0.000055,0.307305,0.000000
2.790000,-0.375563,0.001982,0.666593,0.000000
2.800000,-0.375563,-0.012796,1.153533,0.000000
2.810000,-0.375563,-0.004396,-0.030769,0.000000
2.820000,-0.375563,-0.004396,0.228020,0.000000
2.830000,-0.375563,-0.004396,0.078006,0.000000
2.840000,-0.375563,-0.002973,0.411760,0.000000
2.850000,-0.375563,-0.001373,0.236544,0.000000
2.860000,-0.375563,0.002870,-0.081628,0.000000
2.870000,-0.375563,-0.007920,0.006934,0.000000
2.880000,-0.375563,-0.007039,0.467565,0.000000
2.890000,-0.375563,-0.004396,0.088933,0.000000
2.900000,-0.375563,0.002953,0.206246,0.000000
2.910000,-0.375563,0.001261,0.135661,0.000000
2.920000,-0.375563,-0.004396,0.187955,0.000000
2.930000,-0.375563,-0.008330,-0.026001,0.000000
2.940000,-0.375563,-0.004396,-0.479891,0.000000
2.950000,-0.375563,-0.008227,0.008697,0.000000
2.960000,-0.375563,-0.004396,0.201469,0.000000
2.970000,-0.375563,-0.004577,0.507827,0.000000
2.980000,-0.375563,0.004396,0.027842,0.000000
2.990000,-0.375563,-0.000235,0.218672,0.000000
3.000000,-0.375563,-0.012514,0.125577,0.000000
3.010000,-0.375563,-0.004396,-0.311622,0.000000
3.020000,-0.375563,-0.001123,-0.032142,0.000000
3.030000,-0.375563,-0.004396,-0.026131,0.000000
3.040000,-0.375563,0.001494,-0.318749,0.000000
3.050000,-0.375563,-0.011039,-0.037359,0.000000
3.060000,-0.375563,-0.013187,-0.021467,0.000000
3.070000,-0.375563,-0.004396,0.231814,0.000000
3.080000,-0.375563,-0.004823,-0.734601,0.000000
3.090000,-0.375563,-0.004396,0.000455,0.000000
3.100000,-0.375563,-0.004396,0.003175,0.000000
3.110000,-0.375563,-0.004726,0.212225,0.000000
3.120000,-0.375563,-0.012385,-0.131386,0.000000
3.130000,-0.375563,-0.009546,-0.090138,0.000000
3.140000,-0.375563,-0.004396,-0.009095,0.000000
3.150000,-0.375563,-0.002111,-0.158706,0.000000
3.160000,-0.375563,-0.003160,-0.075005,0.000000
3.170000,-0.375563,-0.016917,0.187423,0.000000
3.180000,-0.375563,0.003728,0.608741,0.000000
3.190000,-0.375563,0.004131,-0.040027,0.000000
3.200000,-0.375563,-0.004396,-0.040748,0.000000
3.210000,-0.375563,-0.006183,0.208102,0.000000
3.220000,-0.375563,-0.008103,0.159726,0.000000
3.230000,-0.375563,-0.001426,0.003326,0.000000
3.240000,-0.375563,-0.006053,0.276923,0.000000
3.250000,-0.375563,-0.001940,-0.000847,0.000000
3.260000,-0.375563,-0.004396,0.046737,0.000000
3.270000,-0.375563,-0.010081,0.276923,0.000000
3.280000,-0.375563,-0.005571,-0.205189,0.000000
3.290000,-0.375563,-0.020395,-0.019688,0.000000
3.300000,-0.375563,-0.002489,0.105655,0.000000
3.310000,-0.375563,0.001568,0.847159,0.000000
3.320000,-0.375563,-0.004396,-0.001564,0.000000
3.330000,-0.375563,-0.004396,0.222664,0.000000
3.340000,-0.375563,-0.004396,0.103740,0.000000
3.350000,-0.375563,-0.012335,0.024804,0.000000
3.360000,-0.375563,-0.004396,0.639219,0.000000
3.370000,-0.375563,-0.013187,0.131715,0.000000
3.380000,-0.375563,-0.008193,0.205557,0.000000
3.390000,-0.375563,0.000802,-0.106227,0.000000
3.400000,-0.375563,-0.001044,0.209629,0.000000
3.410000,-0.375563,-0.003873,-0.164811,0.000000
3.420000,-0.375563,-0.000710,0.231244,0.000000
3.430000,-0.375563,-0.004396,0.304779,0.000000
3.440000,-0.375563,-0.004396,-0.216834,0.000000
3.450000,-0.375563,-0.010680,-0.039147,0.000000
3.460000,-0.375563,-0.004045,0.060313,0.000000
3.470000,-0.375563,-0.004396,-0.205354,0.000000
3.480000,-0.375563,-0.004396,0.201309,0.000000
3.490000,-0.375563,-0.013187,-0.070966,0.000000
3.500000,-0.375563,-0.004396,0.099920,0.000000
3.510000,-0.375563,-0.005623,0.613148,0.000000
3.520000,-0.375563,-0.002454,-0.126668,0.000000
3.530000,-0.375563,-0.004396,-0.068060,0.000000
3.540000,-0.375563,-0.000073,0.341524,0.000000
3.550000,-0.375563,-0.004396,-1.007324,0.000000
3.560000,-0.375563,-0.008450,0.515765,0.000000
3.570000,-0.375563,0.003316,-0.255318,0.000000
3.580000,-0.375563,0.000195,-0.081390,0.000000
3.590000,-0.375563,-0.004396,0.017830,0.000000
3.600000,-0.375563,0.001379,0.211770,0.000000
3.610000,-0.375563,-0.008213,0.472059,0.000000
3.620000,-0.375563,-0.003359,0.038025,0.000000
3.630000,-0.375563,-0.005770,0.561303,0.000000
3.640000,-0.375563,-0.004396,-0.052693,0.000000
3.650000,-0.375563,-0.013071,0.029142,0.000000
3.660000,-0.375563,-0.008411,0.192606,0.000000
3.670000,-0.375563,0.004396,0.245363,0.000000
3.680000,-0.375563,-0.004396,-0.158668,0.000000
3.690000,-0.375563,-0.004396,-0.870324,0.000000
3.700000,-0.375563,-0.011787,-0.385305,0.000000
3.710000,-0.375563,-0.004396,0.210986,0.000000
3.720000,-0.375563,-0.004396,0.158156,0.000000
3.730000,-0.375563,-0.007780,0.002445,0.000000
3.740000,-0.375563,0.002981,-0.068278,0.000000
3.750000,-0.375563,-0.004396,0.416880,0.000000
3.760000,-0.375563,-0.012836,0.380359,0.000000
3.770000,-0.375563,-0.010024,0.276923,0.000000
3.780000,-0.375563,-0.004396,0.358939,0.000000
3.790000,-0.375563,-0.007290,0.813569,0.000000
3.800000,-0.375563,-0.004396,0.091196,0.000000
3.810000,-0.375563,0.001311,0.073960,0.000000
3.820000,-0.375563,-0.008370,0.193469,0.000000
3.830000,-0.375563,-0.004396,-0.363067,0.000000
3.840000,-0.375563,0.003279,0.022953,0.000000
3.850000,-0.375563,-0.008982,0.094979,0.000000
3.860000,-0.375563,0.003135,0.338007,0.000000
3.870000,-0.375563,-0.013187,0.118590,0.000000
3.880000,-0.375563,-0.000302,-0.125189,0.000000
3.890000,-0.375563,-0.011785,-0.144036,0.000000
3.900000,-0.375563,-0.012269,0.085882,0.000000
3.910000,-0.375563,-0.003208,0.172146,0.000000
3.920000,-0.375563,-0.004396,-0.161682,0.000000
3.930000,-0.375563,-0.004396,0.109540,0.000000
3.940000,-0.375563,-0.006785,0.154488,0.000000
3.950000,-0.375563,0.000692,-0.231623,0.000000
3.960000,-0.375563,-0.002949,0.008942,0.000000
3.970000,-0.375563,-0.002505,0.047972,0.000000
3.980000,-0.375563,0.001378,0.065677,0.000000
3.990000,-0.375563,-0.004396,-0.114686,0.000000
4.000000,-0.375563,-0.004396,0.136062,0.000000
4.010000,-0.375563,-0.005914,0.249481,0.000000
4.020000,-0.375563,-0.005080,-0.058770,0.000000
4.030000,-0.375563,-0.001331,0.487572,0.000000
4.040000,-0.375563,0.001406,0.520593,0.000000
4.050000,-0.375563,-0.004396,0.001112,0.000000
4.060000,-0.375563,-0.011176,0.178374,0.000000
4.070000,-0.375563,-0.004396,0.050662,0.000000
4.080000,-0.375563,-0.009467,-0.792829,0.000000
4.090000,-0.375563,0.001144,0.014751,0.000000
4.100000,-0.375563,-0.004396,-0.583002,0.000000
4.110000,-0.375563,0.000913,-0.243318,0.000000
4.120000,-0.375563,0.001927,-0.032894,0.000000
4.130000,-0.375563,-0.012056,-0.082617,0.000000
4.140000,-0.375563,-0.009230,0.221533,0.000000
4.150000,-0.375563,-0.006859,0.572109,0.000000
4.160000,-0.375563,0.001178,0.587502,0.000000
4.170000,-0.375563,-0.004396,-0.768260,0.000000
4.180000,-0.375563,-0.004396,0.276923,0.000000
4.190000,-0.375563,0.000825,-0.078854,0.000000
4.200000,-0.375563,-0.008719,0.183106,0.000000
4.210000,-0.375563,-0.013187,-0.646154,0.000000
4.220000,-0.375563,-0.006442,0.260984,0.000000
4.230000,-0.375563,0.000885,-0.191012,0.000000
4.240000,-0.375563,-0.011052,-0.014069,0.000000
4.250000,-0.375563,-0.004396,0.029864,0.000000
4.260000,-0.375563,0.002410,-0.417787,0.000000
4.270000,-0.375563,0.004396,-0.460075,0.000000
4.280000,-0.375563,-0.004311,0.336690,0.000000
4.290000,-0.375563,-0.007223,-0.005569,0.000000
4.300000,-0.375563,-0.006624,0.185039,0.000000
4.310000,-0.375563,-0.004396,0.126250,0.000000
4.320000,-0.375563,-0.002647,-0.080247,0.000000
4.330000,-0.375563,-0.005996,-1.183125,0.000000
4.340000,-0.375563,0.001487,0.317641,0.000000
4.350000,-0.375563,-0.017081,0.126587,0.000000
4.360000,-0.375563,-0.008558,0.050113,0.000000
4.370000,-0.375563,-0.010590,-0.339833,0.000000
4.380000,-0.375563,-0.005515,0.308279,0.000000
4.390000,-0.375563,-0.013187,-0.181305,0.000000
4.400000,-0.375563,-0.001467,0.010232,0.000000
4.410000,-0.375563,-0.009237,0.274263,0.000000
4.420000,-0.375563,-0.012722,-0.302698,0.000000
4.430000,-0.375563,-0.006970,0.090983,0.000000
4.440000,-0.375563,-0.005676,-0.499771,0.000000
4.450000,-0.375563,0.004396,-0.338462,0.000000
4.460000,-0.375563,-0.000050,-0.122729,0.000000
4.470000,-0.375563,0.003675,-0.208656,0.000000
4.480000,-0.375563,-0.007361,-0.010010,0.000000
4.490000,-0.375563,-0.001357,0.111299,0.000000
4.500000,-0.375563,-0.004396,0.201444,0.000000
4.510000,-0.375563,-0.006193,0.214010,0.000000
4.520000,-0.375563,-0.004396,0.270995,0.000000
4.530000,-0.375563,-0.007561,0.188286,0.000000
4.540000,-0.375563,-0.004396,0.348735,0.000000
4.550000,-0.375563,-0.009938,0.367903,0.000000
4.560000,-0.375563,0.003425,0.096105,0.000000
4.570000,-0.375563,-0.004699,0.279046,0.000000
4.580000,-0.375563,-0.010344,-0.137609,0.000000
4.590000,-0.375563,-0.009563,0.099364,0.000000
4.600000,-0.375563,-0.010567,-0.076610,0.000000
4.610000,-0.375563,-0.004396,0.276142,0.000000
4.620000,-0.375563,-0.004396,-0.338462,0.000000
4.630000,-0.375563,-0.004575,0.333452,0.000000
4.640000,-0.375563,0.004396,0.422426,0.000000
4.650000,-0.375563,-0.009226,0.018581,0.000000
4.660000,-0.375563,-0.004396,-0.228528,0.000000
4.670000,-0.375563,-0.004396,-0.107164,0.000000
4.680000,-0.375563,-0.004396,0.097468,0.000000
4.690000,-0.375563,-0.004396,0.276923,0.000000
4.700000,-0.375563,-0.004396,0.245511,0.000000
4.710000,-0.375563,0.004396,-0.030769,0.000000
4.720000,-0.375563,-0.004396,-0.221059,0.000000
4.730000,-0.375563,0.001026,-0.148706,0.000000
4.740000,-0.375563,-0.004396,-0.257541,0.000000
4.750000,-0.375563,-0.005410,0.097033,0.000000
4.760000,-0.375563,-0.004005,-0.319306,0.000000
4.770000,-0.375563,-0.013126,-0.523077,0.000000
4.780000,-0.375563,0.003195,0.864374,0.000000
4.790000,-0.375563,0.005021,0.052666,0.000000
4.800000,-0.375563,-0.006876,-0.013405,0.000000
4.810000,-0.375563,-0.008601,-0.156502,0.000000
4.820000,-0.375563,-0.005462,0.006543,0.000000
4.830000,-0.375563,-0.012045,0.041149,0.000000
4.840000,-0.375563,0.004396,0.389603,0.000000
4.850000,-0.375563,-0.012008,-0.448807,0.000000
4.860000,-0.375563,-0.011703,-1.176176,0.000000
4.870000,-0.375563,-0.010590,0.076935,0.000000
4.880000,-0.375563,-0.006286,-0.245840,0.000000
4.890000,-0.375563,-0.004396,0.233937,0.000000
4.900000,-0.375563,-0.004396,-0.201506,0.000000
4.910000,-0.375563,-0.004396,-0.148412,0.000000
4.920000,-0.375563,-0.004396,0.424779,0.000000
4.930000,-0.375563,-0.006813,0.276923,0.000000
4.940000,-0.375563,-0.004396,0.080360,0.000000
4.950000,-0.375563,-0.002814,0.030769,0.000000
4.960000,-0.375563,-0.009321,-0.057832,0.000000
4.970000,-0.375563,-0.000807,-0.165137,0.000000
4.980000,-0.375563,-0.004396,-0.276711,0.000000
4.990000,-0.375563,-0.004396,-0.474318,0.000000
5.000000,-0.376182,-0.489615,-39.945554,-1.564264
5.010000,-0.422587,-7.000228,-18.832890,-1.562976
5.020000,-0.520614,-10.762230,-9.286308,-1.561623
5.030000,-0.623569,-11.147529,-3.087497,-1.560305
5.040000,-0.736242,-10.759602,1.583589,-1.558756
5.050000,-0.845614,-10.282823,3.190495,-1.557206
5.060000,-0.940238,-9.237766,3.975941,-1.555332
5.070000,-1.027579,-7.936070,3.767687,-1.553320
5.080000,-1.101571,-7.299074,3.169231,-1.551180
5.090000,-1.170852,-6.096994,2.855596,-1.549179
5.100000,-1.221597,-5.479170,2.123077,-1.546994
5.110000,-1.271932,-4.276084,2.339456,-1.544700
