time,angle,velocity,torque,control
4.420000,1.862936,0.001305,0.241100,0.000000
4.430000,1.862936,0.002512,-0.272531,0.000000
4.440000,1.862936,-0.020457,-0.388052,0.000000
4.450000,1.862936,-0.004396,0.197930,0.000000
4.460000,1.862936,-0.004396,0.039039,0.000000
4.470000,1.862936,-0.013187,-0.079337,0.000000
4.480000,1.862936,-0.013187,0.130281,0.000000
4.490000,1.862936,-0.004660,-0.929791,0.000000
4.500000,1.862936,0.003233,-0.030769,0.000000
4.510000,1.862936,-0.013187,-0.269151,0.000000
4.520000,1.862936,0.003583,0.209694,0.000000
4.530000,1.862936,-0.003343,0.006061,0.000000
4.540000,1.862936,-0.004396,0.146048,0.000000
4.550000,1.862936,-0.004852,0.276923,0.000000
4.560000,1.862936,0.001208,0.495353,0.000000
4.570000,1.862936,0.003532,0.105461,0.000000
4.580000,1.862936,-0.004396,0.054505,0.000000
4.590000,1.862936,-0.000333,-0.087647,0.000000
4.600000,1.862936,-0.017022,-0.297571,0.000000
4.610000,1.862936,-0.004396,0.095024,0.000000
4.620000,1.862936,-0.004505,-0.520781,0.000000
4.630000,1.862936,-0.013636,0.028975,0.000000
4.640000,1.862936,-0.010695,-0.081672,0.000000
4.650000,1.862936,0.004396,0.331204,0.000000
4.660000,1.862936,0.002738,0.142245,0.000000
4.670000,1.862936,-0.004396,0.153846,0.000000
4.680000,1.862936,0.002152,-0.259943,0.000000
4.690000,1.862936,-0.007966,0.034621,0.000000
4.700000,1.862936,-0.004396,-0.306425,0.000000
4.710000,1.862936,0.003196,-0.604151,0.000000
4.720000,1.862936,-0.004396,0.084591,0.000000
4.730000,1.862936,-0.003134,-0.074913,0.000000
4.740000,1.862936,0.001418,-0.101730,0.000000
4.750000,1.862936,-0.004396,0.276923,0.000000
4.760000,1.862936,0.004396,0.329645,0.000000
4.770000,1.862936,-0.004534,-0.197460,0.000000
4.780000,1.862936,-0.010180,0.163649,0.000000
4.790000,1.862936,0.004396,0.307539,0.000000
4.800000,1.862936,-0.004396,0.584615,0.000000
4.810000,1.862936,-0.004396,-0.035389,0.000000
4.820000,1.862936,-0.004396,0.508164,0.000000
4.830000,1.862936,-0.004396,0.092308,0.000000
4.840000,1.862936,0.004944,0.234686,0.000000
4.850000,1.862936,-0.004396,0.273254,0.000000
4.860000,1.862936,-0.012285,0.115956,0.000000
4.870000,1.862936,-0.003260,-0.336413,0.000000
4.880000,1.862936,-0.004396,0.092308,0.000000
4.890000,1.862936,-0.004396,0.112422,0.000000
4.900000,1.862936,0.000111,0.434662,0.000000
4.910000,1.862936,-0.006157,-0.067767,0.000000
4.920000,1.862936,-0.012888,-0.026582,0.000000
4.930000,1.862936,-0.008144,0.022640,0.000000
4.940000,1.862936,-0.004396,-0.057342,0.000000
4.950000,1.862936,-0.004396,-0.175361,0.000000
4.960000,1.862936,-0.002805,-0.231197,0.000000
4.970000,1.862936,-0.009312,0.001614,0.000000
4.980000,1.862936,-0.004645,0.635677,0.000000
4.990000,1.862936,-0.013187,-0.336073,0.000000
5.000000,1.860075,-1.538924,-36.394217,0.782006
5.010000,1.816349,-6.782958,-16.887896,0.773829
5.020000,1.719910,-9.585878,-7.292046,0.764311
5.030000,1.630202,-10.117909,-2.097716,0.752913
5.040000,1.525740,-10.078154,0.575625,0.741077
5.050000,1.425639,-9.400190,2.359886,0.726975
5.060000,1.336693,-8.712456,2.933390,0.709466
5.070000,1.250573,-8.123322,2.755692,0.690426
5.080000,1.172700,-7.078668,2.584248,0.669895
5.090000,1.104941,-6.491920,1.984296,0.647383
5.100000,1.042637,-5.502881,1.717990,0.622257
5.110000,0.983555,-5.526844,0.652621,0.598715
5.120000,0.939103,-4.994392,0.715548,0.572934
5.130000,0.890678,-4.556011,0.478990,0.546881
5.140000,0.847884,-3.994375,0.101091,0.519687
5.150000,0.809752,-3.832608,-0.138775,0.492090
5.160000,0.766074,-3.600892,-0.742288,0.462781
5.170000,0.731099,-3.639565,-0.461538,0.429661
5.180000,0.698248,-3.363804,-0.892308,0.396035
5.190000,0.664995,-3.336307,0.011471,0.360201
5.200000,0.628673,-3.367813,-1.529858,0.326919
5.210000,0.591923,-3.617827,-0.285481,0.291583
5.220000,0.561188,-3.453044,-1.148563,0.252301
5.230000,0.523615,-3.414990,-1.172235,0.220198
5.240000,0.491239,-3.740596,-1.025301,0.182039
5.250000,0.459612,-3.350129,-1.427005,0.143396
5.260000,0.422227,-3.751021,-1.323077,0.108259
5.270000,0.387949,-3.816673,-1.187417,0.068632
5.280000,0.351707,-3.755839,-1.505781,0.032914
