,Time (sec),Angle (rad),Speed (rad/sec),Current (units)
14404,8.903499776999524,522.1590067971359,162.47270006815214,11
14405,8.903947276998224,522.2276524373938,157.5334182850082,2
14406,8.904480172001058,522.3104873999396,156.6956602440509,11
14407,8.904967570000736,522.3799000305914,150.83135395734996,1
14408,8.90548119199957,522.4558320795918,149.94123603883284,9
14409,8.905967555998359,522.53329810938,149.99359591639268,0
14410,8.906480683999689,522.6069291871985,148.91149178015618,9
14411,8.906961395001417,522.6889971593504,155.22958367237567,7
14412,8.90748151400112,522.7591767803962,151.16296651522887,11
14413,8.907959099000436,522.8466136853057,156.5734871964113,4
14414,8.908482515998912,522.9198612679271,156.13715488341273,2
14415,8.908967911000218,522.9980942881093,158.09192364564638,11
14416,8.909484790001443,523.0709583755339,154.2347459987389,8
14417,8.90990745200179,523.1438224629585,147.82938764391972,4
14418,8.910290767998958,523.2044147040799,149.9586893313528,10
14419,8.910660238998389,523.2523516037014,147.96901398407925,7
14420,8.911033904998476,523.310259378444,145.4033799836476,8
14421,8.911400925000635,523.3693176387776,149.5223570183542,7
14422,8.911810638001043,523.4214729855657,147.27088228328154,13
14423,8.9123568219984,523.499322510551,149.17329116795534,9
14424,8.912848980999115,523.5813904827029,153.36208137274173,5
14425,8.913355161999789,523.6573225317031,155.29939684245545,6
14426,8.913845707000291,523.7382400182642,160.53538459843844,8
14427,8.914363561001664,523.8061186681281,152.97810893730298,12
14428,8.914786016001017,523.8851186787042,151.79128504594684,0
14429,8.915148795000277,523.9353565495074,147.4977750860408,7
14430,8.91551792500104,523.9878953914925,144.49580877261053,11
14431,8.915968443001475,524.04772064222,145.85716558916613,7
14432,8.91647984500014,524.116749777675,145.2463003509681,2
14433,8.91696432900062,524.196133283448,145.96188534428578,0
14434,8.917480361000344,524.2689973708726,151.04079346758928,5
14435,8.917964904998371,524.3456964102669,148.28317324943825,1
14436,8.918463418998726,524.4304488487976,155.33430342749534,10
14437,8.918972683000902,524.505230412207,156.67820695153097,12
