,Time (sec),Angle (rad),Speed (rad/sec),Current (units)
51,0.025579048997315113,0.01840776945462741,1.7627825445142729,8
52,0.026172517998929834,0.019558255045541983,1.7802358370342162,8
53,0.026850315000046976,0.020708740636456113,1.7802358370342162,9
54,0.02742147399840178,0.021859226227370243,1.9373154697137058,7
55,0.027952849999564933,0.023393207015256046,1.9722220547535925,8
56,0.028458921999117592,0.024160197409198503,2.007128639793479,5
57,0.028961439998965943,0.025310683000113077,2.0943951023931953,12
58,0.029593603998364415,0.026461168591027207,2.1467549799530254,5
59,0.03023283499715035,0.02799514937891301,2.251474735072685,6
60,0.030901014997652965,0.029529130166798367,2.2689280275926285,8
61,0.03161512699807645,0.0314466061516554,2.3911010752322315,12
62,0.03234304499710561,0.03336408213651243,2.5132741228718345,6
63,0.03290480499708792,0.03489806292439823,2.548180707911721,-3
64,0.03360426099970937,0.036432043712284035,2.652900463031381,6
65,0.034132112999941455,0.038349519697141066,2.722713633111154,12
66,0.03468011599761667,0.039883500485026424,2.792526803190927,1
67,0.03521036500023911,0.041800976469883455,2.8623399732707004,5
68,0.03570921299979091,0.04333495725776926,2.9670597283903604,11
69,0.03626422199886292,0.04486893804565506,3.1066860685499065,0
70,0.036792372000491014,0.04640291883354042,3.12413936106985,12
71,0.037353673000325216,0.04832039481839745,3.1764992386296798,10
72,0.037834441998711554,0.05023787080325448,3.246312408709453,6
73,0.03828028999851085,0.05177185159114028,3.351032163829113,2
74,0.038812672999483766,0.053305832379026086,3.420845333908886,4
75,0.03930463299911935,0.055606803560854345,3.490658503988659,4
76,0.039865062997705536,0.05714078434874015,3.5081117965086026,10
77,0.04033569499733858,0.05905826033359718,3.5779249665883754,12
78,0.04082989099697443,0.06097573631845421,3.6302848441482056,2
79,0.04137240899945027,0.06289321230331124,3.7524578917878086,12
80,0.04184898899984546,0.06481068828816827,3.8048177693476384,4
81,0.04241321699737455,0.0667281642730253,3.8746309394274117,6
82,0.0430730579973897,0.06941263065182524,3.8746309394274117,5
83,0.04368699199767434,0.0717136018336535,3.8048177693476384,5
84,0.044224700999620836,0.0740145730154822,3.822271061867582,2
85,0.04472864600029425,0.07593204900033923,3.8746309394274117,17
86,0.04521906899753958,0.07784952498519626,3.944444109507185,12
87,0.045811269999830984,0.08015049616702452,3.9968039870670147,9
88,0.04642812999736634,0.08245146734885322,3.944444109507185,6
89,0.047057403997314395,0.08513593372765316,3.961897402027128,5
90,0.047671475000242935,0.08743690490948142,3.961897402027128,6
91,0.04820427799859317,0.09012137128828135,3.9269908169872414,6
92,0.04885440599900903,0.09203884727313838,3.961897402027128,10
93,0.04942285899960552,0.09433981845496664,3.857177646907468,13
94,0.05007767099959892,0.09664078963679534,3.822271061867582,10
95,0.05060228799993638,0.09932525601559528,3.8920842319473548,10
96,0.0511444699986896,0.10085923680348063,3.8048177693476384,2
97,0.05167186799735646,0.10277671278833767,3.8048177693476384,14
98,0.05229231399789569,0.1054611791671376,3.822271061867582,12
99,0.05289639299735427,0.1077621503489663,3.8920842319473548,15
100,0.053442557000380475,0.11044661672776623,3.9269908169872414,14
101,0.05404517900024075,0.11236409271262326,3.9269908169872414,6
102,0.05455435700059752,0.11466506389445152,3.9269908169872414,9
103,0.05515036299766507,0.11696603507628023,4.014257279586958,2
104,0.05585365799925057,0.11926700625810849,4.084070449666731,3
105,0.056306917998881545,0.12195147263690842,4.066617157146788,6
106,0.05694876999768894,0.12386894862176545,3.9968039870670147,11
107,0.05748865599889541,0.12655341500056538,4.066617157146788,13
108,0.05802769299771171,0.12885438618239364,4.276056667386108,0
109,0.05869103099757922,0.1319223477581648,4.380776422505767,8
110,0.05930484399868874,0.13460681413696474,4.50294947014537,9
111,0.0599467989995901,0.13729128051576467,4.642575810304916,8
112,0.06052431999705732,0.14035924209153583,4.625122517784973,10
113,0.061066017999110045,0.14342720366730743,4.694935687864747,11
114,0.061681342998781474,0.14611167004610737,4.817108735504349,0
115,0.062184098998841364,0.14917963162187853,4.956735075663896,2
116,0.06289680799818598,0.1514806028037068,4.9218284906240095,13
117,0.06345186699763872,0.15531555477342085,5.044001538263612,5
118,0.06393057899913401,0.15800002115222078,5.096361415823442,9
119,0.06457971599957091,0.16068448753102071,5.113814708343385,10
120,0.06508362499880604,0.16375244910679188,5.1487212933832724,4
121,0.06562533899705159,0.1664369154855918,5.078908123303499,-6
122,0.06605476099866792,0.1687378866674205,5.078908123303499,19
123,0.06666825600041193,0.17142235304622044,5.096361415823442,8
124,0.06724229799874593,0.1744903146219916,4.904375198104066,10
125,0.0677984549984103,0.17679128580381986,4.904375198104066,5
126,0.06830162999904132,0.17985924737959147,4.974188368183839,3
127,0.06886639299773378,0.18254371375839096,5.044001538263612,12
128,0.06932728500032681,0.18484468494021966,5.009094953223726,11
129,0.06995767099942896,0.1875291513190196,5.009094953223726,-1
130,0.07052835899958154,0.19059711289479075,5.009094953223726,5
131,0.07106729799852474,0.19366507447056192,5.009094953223726,4
132,0.0717206819972489,0.19634954084936185,5.026548245743669,13
133,0.07228037199820392,0.199417502425133,4.974188368183839,9
134,0.07291293399975984,0.2024854640009046,4.9218284906240095,10
135,0.07356684199839947,0.20555342557667577,5.026548245743669,8
136,0.07410027699734201,0.20862138715244694,4.9218284906240095,3
137,0.07454989399775513,0.21092235833427564,4.904375198104066,12
138,0.07516603899784968,0.2132233295161039,4.782202150464463,1
139,0.07578349799950956,0.21629129109187506,4.817108735504349,5
140,0.07630954499836662,0.21935925266764666,4.71238898038469,5
141,0.07689980699797161,0.2212767286525037,4.572762640225143,7
142,0.07740143800037913,0.22396119503130363,4.328416544945937,4
143,0.07789479999701143,0.2262621662131319,4.310963252425994,11
144,0.07842219399753958,0.2285631373949606,4.39822971502571,4
145,0.07894596199912485,0.23086410857678885,4.468042885105484,12
146,0.07951573799800826,0.23278158456164588,4.34586983746588,9
147,0.08016507399952388,0.23546605094044581,4.310963252425994,10
148,0.08071311599996989,0.23815051731924575,4.241150082346221,11
149,0.08125639299760223,0.240451488501074,4.241150082346221,1
150,0.08180059499864001,0.24236896448593104,4.258603374866164,12
151,0.08241670899951714,0.24505343086473097,4.241150082346221,12
152,0.08303149499988649,0.2477378972435309,4.310963252425994,10
153,0.08371187299781013,0.25042236362233083,4.276056667386108,9
154,0.08421527099926607,0.253490325198102,4.34586983746588,8
155,0.08471895899856463,0.255407801182959,4.39822971502571,12
156,0.0851295129978098,0.25770877236478773,4.39822971502571,-3
157,0.08554389900018577,0.25962624834964476,4.468042885105484,8
158,0.08610951599985128,0.2615437243345018,4.537856055185257,1
159,0.08656323499963037,0.2642281907133017,4.590215932745087,9
160,0.0870917840002221,0.26652916189513,4.590215932745087,6
161,0.08750896999845281,0.2688301330769587,4.729842272904633,10
162,0.0879313479999837,0.27036411386484405,4.76474885794452,1
163,0.08842733599885833,0.273048580243644,4.6600291028248595,11
164,0.08897918399816263,0.2753495514254727,4.694935687864747,9
165,0.08947308699862333,0.27803401780427217,4.852015320544236,5
166,0.0899522830004571,0.2803349889861009,4.974188368183839,15
167,0.09045311899899389,0.2830194553649008,4.956735075663896,3
168,0.09088256699760677,0.28570392174370074,5.026548245743669,11
169,0.09130057699803729,0.28762139772855777,5.096361415823442,1
170,0.09183498899801634,0.28992236891038603,5.1661745859032155,14
171,0.0922561429979396,0.29260683528918596,5.1487212933832724,2
172,0.09267756299959728,0.294524311274043,5.096361415823442,11
173,0.0932238219975261,0.2972087776528429,5.113814708343385,2
174,0.09376854799847933,0.29989324403164286,5.078908123303499,12
175,0.09413400099947467,0.3021942152134711,5.1661745859032155,9
176,0.09453760500036879,0.30411169119832815,5.1487212933832724,12
177,0.09501716599697829,0.3067961575771281,5.1487212933832724,5
178,0.09559967599852826,0.3090971287589568,5.044001538263612,8
179,0.0961551979999058,0.3117815951377563,5.009094953223726,23
180,0.0967123709997395,0.3148495567135279,4.9218284906240095,13
181,0.09718076199715142,0.31715052789535614,4.904375198104066,5
182,0.09770608599865227,0.31945149907718484,4.817108735504349,14
183,0.0981798209977569,0.3217524702590131,4.729842272904633,15
184,0.09875814099723357,0.32405344144084136,4.590215932745087,3
185,0.09926585599896498,0.32712140301661297,4.642575810304916,3
186,0.09973902999990969,0.3286553838044983,4.71238898038469,9
187,0.10012727299908875,0.33095635498632703,4.694935687864747,7
188,0.10049298000012641,0.33287383097118406,4.625122517784973,6
189,0.10094100199785316,0.33440781175906986,4.590215932745087,1
190,0.10147912499814993,0.3367087829408981,4.572762640225143,10
191,0.10193657799754874,0.3390097541227264,4.537856055185257,9
192,0.10246281899890164,0.3413107253045551,4.537856055185257,5
193,0.1029676539983484,0.34361169648638334,4.468042885105484,12
194,0.10346378299800563,0.3455291724712404,4.4505895925855405,13
195,0.1039538659970276,0.3478301436530691,4.39822971502571,6
196,0.10444725499837659,0.35013111483489734,4.310963252425994,14
197,0.10497103099987726,0.35204859081975437,4.310963252425994,4
198,0.10546359999716515,0.3543495620015831,4.310963252425994,20
199,0.10595608199946582,0.3562670379864401,4.276056667386108,13
200,0.10645619499700842,0.35856800916826836,4.1887902047863905,2
201,0.1069674930004112,0.3604854851531254,4.1887902047863905,16
202,0.10738156399747822,0.3624029611379824,4.1887902047863905,13
203,0.10781931499877828,0.36393694192586823,4.1887902047863905,13
204,0.10825883099823841,0.3662379131076965,4.049163864626845,4
205,0.10867207000046619,0.3677718938955823,4.014257279586958,12
206,0.10921975699966424,0.3696893698804393,4.049163864626845,5
207,0.10961960399799864,0.37160684586529635,3.9968039870670147,16
208,0.1100724559983064,0.37314082665318216,3.8746309394274117,11
209,0.1105922009992355,0.3750583026380392,3.8746309394274117,12
210,0.11119610400055535,0.3777427690168391,4.014257279586958,14
211,0.11176026999964961,0.37966024500169615,4.066617157146788,4
212,0.1122624370000267,0.3823447113804961,4.049163864626845,7
213,0.11262698599966825,0.38387869216838144,4.136430327226561,12
214,0.1129904909976176,0.38541267295626724,4.1887902047863905,14
215,0.11344320599891944,0.38694665374415305,4.2062434973063345,22
216,0.1139757799974177,0.3892476249259813,4.34586983746588,12
217,0.11442057699969155,0.39154859610780957,4.4505895925855405,-1
218,0.114960565999354,0.39384956728963827,4.572762640225143,14
219,0.1154471959998773,0.3965340336684382,4.694935687864747,3
220,0.11597006000010879,0.39883500485026646,4.852015320544236,14
221,0.11645947599754436,0.40190296642603807,5.009094953223726,12
222,0.1168775279984402,0.4042039376078663,5.1661745859032155,6
223,0.11724356799822999,0.4065049087896946,5.270894341022875,4
224,0.11777261799943517,0.4084223847745516,5.462880558742252,18
225,0.11831970099956379,0.4122573367442661,5.672320068981571,10
226,0.11884367399761686,0.4153252983200373,5.8817595792208905,-5
227,0.11934196299989708,0.41839325989580844,6.1086523819801535,17
228,0.11982831999921473,0.4218447166685513,6.19591884457987,10
229,0.12024329300038517,0.42491267824432244,6.300638599699529,8
230,0.12077832199793193,0.42759714462312237,6.318091892219473,10
231,0.12132682700030273,0.43181559178980766,6.510078109938849,4
232,0.12180624299799092,0.4352670485625505,6.8242373752978285,25
233,0.12232667399803177,0.43871850533529333,6.946410422937432,9
234,0.12282473400046001,0.4425534573050074,7.0685834705770345,-3
235,0.12332329600030789,0.4460049140777502,7.138396640656808,10
236,0.12384994199965149,0.4498398660474643,7.260569688296411,6
237,0.12425464799889596,0.45367481801717835,7.2954762733362974,-3
238,0.12461972299934132,0.4563592843959783,7.452555906015787,4
239,0.1250696289971529,0.45942724597174944,7.5398223686155035,7
240,0.12557430999731878,0.4632621979414635,7.661995416255107,2
241,0.126064806998329,0.46748064510814924,7.83652834145454,5
242,0.12656706199777545,0.47169909227483453,8.063421144213802,7
243,0.12699266499839723,0.47591753944152027,8.360127117052839,1
244,0.1273575509985676,0.47936899621426265,8.499753457212385,6
245,0.12781787699714187,0.4828204529870055,8.709192967451704,1
246,0.12825819199861144,0.4878058905476337,9.128071987930344,3
247,0.1286700769996969,0.4920243377143194,9.599310885968812,6
248,0.12919288699777098,0.49739327047191884,10.210176124166829,2
249,0.12976223700025002,0.5031456984264904,10.8035880698449,8
250,0.1303211630001897,0.5111990975628897,11.65879940332212,5
251,0.1308313419976912,0.5177185159114037,12.304571226560023,8
252,0.13132676699751755,0.5246214294568889,12.86307658719821,2
253,0.1318435849971138,0.5315243430023746,13.386675362796508,5
254,0.1322579349980515,0.5384272565478598,13.87536755335492,4
255,0.1326308979987516,0.5441796845024309,14.067353771074297,5
256,0.1330458689990337,0.5491651220630596,14.172073526193955,4
257,0.1335661720004282,0.556451530805516,14.224433403753785,3
258,0.1339884049993998,0.5637379395479729,14.329153158873446,3
259,0.1343574059974344,0.5691068723055728,14.259339988793672,4
260,0.134849984999164,0.574092309866201,14.259339988793672,0
261,0.1354596829987713,0.582529204199572,13.892820845874864,6
262,0.13594175699836342,0.589048622548086,13.578661580515885,4
263,0.13648008099698927,0.5951845456996288,13.055062804917585,5
264,0.13694371599922306,0.6009369736541998,12.4965574442794,0
265,0.13743863399940892,0.6063059064117995,11.920598791121272,4
266,0.13793259799786028,0.6116748391693994,11.309733552923255,5
267,0.1384540589970129,0.617043771926999,10.8035880698449,5
268,0.1389513599970087,0.6224127046845989,10.611601852125524,2
269,0.13944989599986002,0.627398142245227,10.576695267085636,8
270,0.13992597600008594,0.6327670750028269,10.437068926926091,5
271,0.14047366799786687,0.6381360077604266,10.48942880448592,9
272,0.14095184299731045,0.6438884357149977,10.85594794740473,0
273,0.14145032599844853,0.649640863669569,11.187560505283653,10
274,0.14192427399757435,0.656160282018083,11.641346110802179,6
275,0.14244837899968843,0.662679700366597,12.147491593880533,8
276,0.1429335879984137,0.6695826139120822,12.81071670963838,5
277,0.14343806999750086,0.6764855274575676,13.369222070276564,7
278,0.14396028599730926,0.6837719362000245,13.805554383275148,7
279,0.14436892999947304,0.6910583449424812,14.172073526193955,8
280,0.14481285199872218,0.6968107728970523,14.416419621473162,9
281,0.14530924700011383,0.7040971816395092,14.730578886832141,7
282,0.14581808900038595,0.7110000951849946,14.748032179352085,7
283,0.14631469599771663,0.7182865039274513,14.590952546672595,8
284,0.14680732600027113,0.7251894174729367,14.364059743913332,6
285,0.14730610699916724,0.7320923310184222,14.137166941154069,11
286,0.14781756899901666,0.7386117493669362,13.718287920675431,9
287,0.14823917799731134,0.7451311677154502,13.386675362796508,5
288,0.148606495000422,0.7497331100791069,13.002702927357754,9
289,0.14898765299949446,0.7543350524427639,12.723450247038663,8
290,0.149358635997487,0.7585534996094494,12.33947781159991,12
291,0.14979839099760284,0.7627719467761349,12.042771838760874,8
292,0.1503168219969666,0.768524374730706,11.623892818282235,11
293,0.1508579289984482,0.7738933074883059,11.257373675363425,4
294,0.1512823409975681,0.7792622402459055,11.047934165124106,21
295,0.15181051999752526,0.7846311730035054,10.925761117484504,10
296,0.1522281919969828,0.790000105761105,10.8035880698449,13
297,0.15267546500035678,0.7942185529277905,10.8035880698449,10
298,0.1531992939999327,0.7995874856853904,10.69886831472524,10
299,0.15366958499726024,0.80495641844299,10.69886831472524,4
300,0.15422000699982163,0.8103253512005899,10.69886831472524,9
301,0.1546748189975915,0.8156942839581895,10.75122819228507,4
302,0.15519917999699828,0.8210632167157894,10.821041362364843,10
303,0.15566860099715996,0.826432149473389,10.85594794740473,3
304,0.156109502997424,0.8321845774279601,10.925761117484504,11
305,0.15652206999948248,0.8364030245946457,10.96066770252439,8
306,0.15706535799836274,0.8417719573522455,11.135200627723822,9
307,0.15756730700013577,0.8475243853068166,11.239920382843483,7
308,0.1580681529994763,0.8536603084583592,11.309733552923255,8
309,0.15856830299890134,0.8594127364129303,11.519173063162574,10
310,0.15905689200008055,0.8655486595644728,11.780972450961725,8
311,0.1595769060004386,0.8716845827160156,12.07767842380076,12
312,0.16000989899839624,0.8782040010645293,12.461650859239512,9
313,0.16057752399865421,0.8851069146100148,12.86307658719821,8
314,0.16098807500020484,0.8916263329585288,13.142329267517301,12
315,0.16135898799984716,0.8969952657161286,13.316862192716734,13
316,0.1617851189985231,0.9019807032767568,13.491395117916168,8
317,0.16230886599805672,0.9088836168222423,13.56120828799594,14
318,0.1627962149977975,0.9157865303677277,13.631021458075713,14
319,0.16332007899836753,0.922689443913213,13.718287920675431,11
320,0.16379190899897367,0.9295923574586984,13.805554383275148,3
321,0.16423350499826483,0.9364952710041838,13.892820845874864,8
322,0.1646477389986103,0.9414807085648123,13.87536755335492,11
323,0.16515270499803592,0.9483836221102975,13.892820845874864,5
324,0.1657005479974032,0.9552865356557829,13.753194505715317,16
325,0.16617201699773432,0.9618059540042969,13.631021458075713,9
326,0.16671114699784084,0.9683253723528109,13.316862192716734,10
327,0.16716321199783124,0.9748447907013249,13.072516097437529,13
328,0.1676842939996277,0.9809807138528674,12.915436464758038,6
329,0.16809504999764613,0.9875001322013814,12.671090369478833,22
330,0.16854192199753015,0.9921020745650384,12.566370614359172,6
331,0.16906824000034248,0.998237997716581,12.4965574442794,14
332,0.1695683919970179,1.0051409112620662,12.618730491919003,8
333,0.1700695609979448,1.0116603296105802,12.845623294678266,13
334,0.17056465999849024,1.0185632431560656,13.247049022636961,13
335,0.17098937899936573,1.0262331470954937,13.87536755335492,3
336,0.17135673499797122,1.031985575050065,14.416419621473162,5
337,0.17180477699730545,1.0381214982016076,15.062191444711065,12
338,0.17222338399733417,1.04694188773195,15.882496193148398,0
339,0.17266770800051745,1.0534613060804638,16.5282680163863,6
340,0.17318937299933168,1.0626651908077778,17.348572764823636,10
341,0.17366065599708236,1.0722525707320631,17.994344588061537,5
342,0.17418179100059206,1.0814564554593769,18.58775653373961,3
343,0.17468869799995446,1.0906603401866908,18.692476288859268,12
344,0.1751613489977899,1.0994807297170333,18.395770316020233,2
345,0.17562010899928282,1.1075341288534328,17.767451785302274,1
346,0.17610042999876896,1.1155875279898324,16.982053621904825,11
347,0.1764691549979034,1.120956460747432,16.353735091186866,10
348,0.17691278999700444,1.126325393505032,15.690509975429023,-5
349,0.17743350700038718,1.1332283070505174,14.713125594312197,12
350,0.17793016399809858,1.1397477253990314,13.840460968315034,2
351,0.1784235949999129,1.145883648550574,13.177235852557189,2
352,0.1789362399977108,1.152403066899088,12.845623294678266,10
353,0.17940774700036854,1.1589224852476019,12.793263417118435,1
354,0.17993614999795682,1.165825398793087,13.002702927357754,11
355,0.18041092699786532,1.1727283123385726,13.386675362796508,6
356,0.1809386019995145,1.1803982162780007,14.03244718603441,0
357,0.1814128609985346,1.188068120217429,14.660765716752369,7
358,0.18186020299981465,1.1965050145508,15.3588974175501,7
359,0.18227285199827747,1.2026409377023426,15.77777643802874,10
360,0.18286081699989154,1.2110778320357136,16.283921921107094,1
361,0.18327126299845986,1.2195147263690846,16.598081186466075,12
362,0.18381583799782675,1.2275681255054842,16.772614111665508,7
363,0.18422999599715695,1.2360050198388552,16.824973989225338,-1
364,0.1845954639975389,1.2425244381873692,16.824973989225338,3
365,0.1851953549994505,1.2505778373237688,16.667894356545848,13
366,0.1856638609970105,1.258247741263197,16.353735091186866,6
367,0.1861854319977283,1.2659176452026253,15.969762655748115,4
368,0.18665136699928553,1.273204053945082,15.41125729510993,15
369,0.18717062599898782,1.2804904626875389,14.922565104551518,6
370,0.18769618999795057,1.2870098810360528,14.416419621473162,15
371,0.1880902979974053,1.2939127945815383,14.014993893514466,11
372,0.1885374809971836,1.299281727339138,13.77064779823526,3
373,0.1890772089973325,1.3061846408846234,13.648474750595657,3
374,0.189528082999459,1.3130875544301086,13.648474750595657,16
375,0.1900685259970487,1.3196069727786226,13.718287920675431,6
376,0.19056958199871588,1.3268933815210795,13.700834628155487,11
377,0.19097201399927144,1.333796295066565,13.840460968315034,13
378,0.19141756200042437,1.3391652278241646,14.014993893514466,26
379,0.19193775500025367,1.346835131763593,14.34660645139339,6
380,0.19242197099811165,1.354505035703021,14.678219009272311,0
381,0.1929549689994019,1.3621749396424492,15.114551322270893,6
382,0.19340324999939185,1.3706118339758202,15.568336927789419,-2
383,0.19393793199924403,1.3786652331122198,15.952309363228173,10
384,0.19441520499822218,1.3871021274455908,16.353735091186866,7
385,0.19493889099976514,1.3959225169759333,16.824973989225338,4
386,0.19542006499978015,1.4047429065062758,17.31366617978375,2
387,0.19593746700047632,1.4143302864305611,17.854718247901992,3
388,0.19640615800017258,1.4239176663548463,18.30850385342052,1
389,0.1969283809994522,1.4335050462791314,18.90191579909859,5
390,0.1974204149992147,1.4430924262034168,19.16371518689774,-1
391,0.1979381419987476,1.452679806127702,19.373154697137057,5
392,0.19840821199977654,1.4622671860519874,19.285888234537342,2
393,0.1989235719993303,1.4718545659762725,19.00663555421825,6
394,0.1993924979979056,1.480674955506615,18.832102629018816,9
395,0.19993649699972593,1.4894953450369575,18.256143975860688,7
396,0.20041700599904289,1.4983157345673,18.06415775814131,1
397,0.20093874699887238,1.5071361240976424,17.5754655675829,4
398,0.20141196599797695,1.515189523234042,17.400932642383466,7
399,0.20193713600019692,1.5240099127643845,17.034413499464655,8
400,0.2024179509971873,1.5324468070977555,16.964600329384883,5
401,0.20291307699881145,1.5420341870220406,17.226399717184034,8
402,0.20345126099709887,1.5520050621432973,18.151424220741028,5
403,0.20392408699990483,1.5623594324615253,19.565140914856435,3
404,0.20442253799774335,1.5734807931736963,20.525072003453314,6
405,0.20495459899757407,1.5849856490828387,21.45009650701031,6
406,0.20541088199752267,1.5964905049919809,22.305307840487533,2
407,0.2059359119994042,1.608762351295066,23.09070600388498,7
408,0.20643451899741194,1.619883712007237,23.474678439323732,3
409,0.20690696599922376,1.6306215775224364,23.055799418845094,9
410,0.2074302449982497,1.640592452643693,22.043508452688382,8
411,0.20786077400043723,1.649796337371007,20.64724505109292,6
412,0.20843549900018843,1.6590002220983209,19.460421159736775,8
413,0.20890162099749432,1.6670536212347205,18.30850385342052,11
414,0.20943124599943985,1.67510702037112,17.278759594743864,8
415,0.20989131199894473,1.6827769243105482,16.21410875102732,7
416,0.21043701699818484,1.6904468282499765,15.481070465189703,10
417,0.2109230829992157,1.6977332369924332,15.062191444711065,2
418,0.21142257799874642,1.705786636128833,15.219271077390554,9
419,0.21190886399926967,1.714223530462204,15.603243512829307,8
420,0.2124281840006006,1.7230439199925462,16.510814723866357,8
421,0.21290029299780144,1.7326312999168316,17.348572764823636,5
422,0.2134223020002537,1.7422186798411168,18.343410438460403,9
423,0.2138919969984272,1.7521895549623734,19.11135530933791,12
424,0.21441230199707206,1.7625439252806014,19.722220547535922,10
425,0.21491483799763955,1.7728982955988295,20.29817920069405,12
426,0.21541346199956024,1.7832526659170578,20.577431881013144,13
427,0.2159177359972091,1.7932235410383144,20.682151636132804,11
428,0.2164588069972524,1.8028109209625995,20.193459445574394,8
429,0.2169258939975407,1.812398300886885,19.7920337176157,15
430,0.21742189299766324,1.8216021856141986,19.233528356977512,7
431,0.21791026899882127,1.8308060703415125,18.709929581379214,10
432,0.21843437300049118,1.8392429646748836,18.081611050661255,10
433,0.21890093099864316,1.8476798590082546,17.505652397503127,8
434,0.21942082099849358,1.856500248538597,17.174039839624204,15
435,0.2198912339990784,1.8653206380689396,17.278759594743864,8
436,0.22043017800024245,1.874141027599282,17.5754655675829,10
437,0.22089937999771792,1.8833449123265957,17.802358370342162,14
438,0.22142058199824532,1.8925487970539097,18.046704465621367,11
439,0.22188762400037376,1.9021361769781948,18.30850385342052,10
440,0.22241087399743265,1.9121070520994516,18.884462506578647,13
441,0.2229248089970497,1.9220779272207082,19.460421159736775,7
442,0.22342182099964703,1.9324322975389363,20.001473227855016,14
443,0.22390829299911275,1.9431701630541358,20.45525883337354,8
444,0.224449930999981,1.9539080285693353,20.943951023931955,8
445,0.22490530899813166,1.965029389281506,21.519909677090084,6
446,0.2254305349997594,1.976150749993677,21.97369528260861,1
447,0.2259010429988848,1.987272110705848,22.252947962927703,7
448,0.22642208699835464,1.9980099762210475,22.043508452688382,10
449,0.22689142899980652,2.007980851342304,21.589722847169856,1
450,0.22741336899707676,2.017951726463561,20.769418098732523,10
451,0.22789683799783234,2.027155611190875,19.949113350295185,5
452,0.22841618199890945,2.035976000721217,18.95427567665842,10
453,0.2288916830002563,2.04479639025156,18.151424220741028,7
454,0.22941507799987448,2.0532332845849304,17.54055898254301,1
455,0.22989237499859883,2.0624371693122443,17.41838593490341,11
456,0.23041319899857626,2.072408044433501,17.889624832941877,4
457,0.23091530699821305,2.082762414751729,19.198621771937624,12
458,0.23141788099746918,2.0942672706608714,20.559978588493202,6
459,0.2319079899971257,2.1061556217669852,22.02605516016844,2
460,0.23240109099788242,2.1184274680700703,23.212879051524585,11
461,0.23292627099726815,2.1310828095701266,24.05063709248186,3
462,0.23342077399865957,2.1429711606762405,24.556782575560216,16
463,0.233918983998592,2.1548595117823544,24.469516112960502,8
