1.001235700005054241e-02 -1.575014773961582071e+00 -0.000000000000000000e+00 -1.561592442067582631e+00 0.000000000000000000e+00 5.800000000000000000e+01 -3.000000000000000000e+00
2.002089900088321883e-02 -1.574631278764610620e+00 2.268928027592628516e-01 -1.561592442067582631e+00 0.000000000000000000e+00 8.200000000000000000e+01 4.200000000000000000e+01
3.007360700030403677e-02 -1.574631278764610620e+00 -0.000000000000000000e+00 -1.559674966082725600e+00 2.792526803190927276e-01 9.300000000000000000e+01 6.800000000000000000e+01
4.029238700059067924e-02 -1.574247783567639170e+00 -0.000000000000000000e+00 -1.557757490097868569e+00 2.792526803190927276e-01 9.400000000000000000e+01 8.000000000000000000e+01
5.030737400011275895e-02 -1.574247783567639170e+00 -0.000000000000000000e+00 -1.554689528522097408e+00 2.792526803190927276e-01 9.900000000000000000e+01 7.500000000000000000e+01
6.034754500069539063e-02 -1.574247783567639170e+00 -0.000000000000000000e+00 -1.550471081355411895e+00 4.188790204786391191e-01 1.000000000000000000e+02 6.900000000000000000e+01
7.038882800043211319e-02 -1.574247783567639170e+00 -0.000000000000000000e+00 -1.545485643794783481e+00 4.537856055185257032e-01 1.020000000000000000e+02 6.300000000000000000e+01
8.046031300000322517e-02 -1.574247783567639170e+00 -0.000000000000000000e+00 -1.540500206234155067e+00 5.585053606381854552e-01 1.050000000000000000e+02 6.300000000000000000e+01
9.065081600056146272e-02 -1.573480793173696490e+00 1.047197551196597798e-01 -1.534747778279583974e+00 5.235987755982988157e-01 1.030000000000000000e+02 6.000000000000000000e+01
1.006670060005490086e-01 -1.573097297976725040e+00 -0.000000000000000000e+00 -1.528995350325012881e+00 4.886921905584122872e-01 1.020000000000000000e+02 5.900000000000000000e+01
1.106682340005136211e-01 -1.571946812385810688e+00 -0.000000000000000000e+00 -1.522859427173470337e+00 6.457718232379019430e-01 1.030000000000000000e+02 6.100000000000000000e+01
1.208759030005239765e-01 -1.571179821991868009e+00 -0.000000000000000000e+00 -1.517106999218899022e+00 6.632251157578452627e-01 9.900000000000000000e+01 6.100000000000000000e+01
1.309519620008359198e-01 -1.569645841203982428e+00 1.570796326794896558e-01 -1.510587580870385249e+00 5.585053606381854552e-01 1.060000000000000000e+02 6.800000000000000000e+01
1.409735790002741851e-01 -1.568111860416096626e+00 2.792526803190927276e-01 -1.504835152915813934e+00 5.585053606381854552e-01 1.030000000000000000e+02 6.800000000000000000e+01
1.510315460000128951e-01 -1.566577879628211045e+00 -0.000000000000000000e+00 -1.499082724961242841e+00 6.632251157578452627e-01 1.090000000000000000e+02 6.800000000000000000e+01
1.610437730005287449e-01 -1.564276908446382564e+00 2.268928027592628516e-01 -1.492946801809700297e+00 5.585053606381854552e-01 1.100000000000000000e+02 6.800000000000000000e+01
1.710904260007737321e-01 -1.561975937264554082e+00 2.792526803190927276e-01 -1.487194373855129204e+00 6.108652381980153034e-01 1.080000000000000000e+02 7.100000000000000000e+01
1.811038200003167731e-01 -1.559674966082725600e+00 2.792526803190927276e-01 -1.481441945900557888e+00 5.235987755982988157e-01 1.100000000000000000e+02 7.300000000000000000e+01
1.914368950001517078e-01 -1.556990499703925890e+00 2.094395102393195596e-01 -1.475306022749015344e+00 6.108652381980153034e-01 1.150000000000000000e+02 7.400000000000000000e+01
2.015113430006749695e-01 -1.554306033325125957e+00 2.792526803190927276e-01 -1.468403109203530121e+00 6.457718232379019430e-01 1.160000000000000000e+02 7.400000000000000000e+01
2.115277000002606655e-01 -1.551621566946326025e+00 2.792526803190927276e-01 -1.461883690855016127e+00 7.853981633974482790e-01 1.200000000000000000e+02 7.500000000000000000e+01
2.215712230008648476e-01 -1.548553605370554864e+00 2.792526803190927276e-01 -1.454980777309530682e+00 8.028514559173915988e-01 1.250000000000000000e+02 7.500000000000000000e+01
2.315791920000265236e-01 -1.545485643794783481e+00 2.792526803190927276e-01 -1.448077863764045237e+00 6.806784082777884715e-01 1.260000000000000000e+02 7.400000000000000000e+01
2.416384920006748871e-01 -1.542034187022040870e+00 3.665191429188092154e-01 -1.440407959824617112e+00 7.330382858376184307e-01 1.310000000000000000e+02 7.500000000000000000e+01
2.516583310007263208e-01 -1.538582730249298036e+00 2.792526803190927276e-01 -1.433121551082160217e+00 8.552113334772214470e-01 1.330000000000000000e+02 7.600000000000000000e+01
2.616915020007581916e-01 -1.535131273476555425e+00 3.316125578789226314e-01 -1.425068151945760642e+00 7.330382858376184307e-01 1.370000000000000000e+02 7.500000000000000000e+01
2.717026370000894531e-01 -1.531296321506841362e+00 3.665191429188092154e-01 -1.417014752809361067e+00 8.028514559173915988e-01 1.390000000000000000e+02 7.400000000000000000e+01
2.818545470008757547e-01 -1.527461369537127300e+00 3.316125578789226314e-01 -1.409344848869932942e+00 7.853981633974482790e-01 1.460000000000000000e+02 7.900000000000000000e+01
2.920736610003586975e-01 -1.523626417567413016e+00 3.490658503988658956e-01 -1.401291449733533145e+00 7.853981633974482790e-01 1.500000000000000000e+02 8.000000000000000000e+01
3.020763880003869417e-01 -1.519024475203756275e+00 3.665191429188092154e-01 -1.392854555400162120e+00 7.330382858376184307e-01 1.570000000000000000e+02 8.000000000000000000e+01
3.121049670007778332e-01 -1.514422532840099311e+00 4.014257279586957994e-01 -1.384417661066791094e+00 7.853981633974482790e-01 1.620000000000000000e+02 8.100000000000000000e+01
3.221647120008128695e-01 -1.509820590476442348e+00 4.712388980384689674e-01 -1.376364261930391519e+00 8.028514559173915988e-01 1.630000000000000000e+02 8.500000000000000000e+01
3.322392540003420436e-01 -1.504835152915813934e+00 4.712388980384689674e-01 -1.368310862793991944e+00 8.028514559173915988e-01 1.650000000000000000e+02 8.700000000000000000e+01
3.423013510000600945e-01 -1.499849715355185742e+00 5.410520681182421354e-01 -1.360257463657592369e+00 7.504915783575617505e-01 1.730000000000000000e+02 9.100000000000000000e+01
3.526550920005320222e-01 -1.494097287400614427e+00 6.108652381980153034e-01 -1.352204064521192795e+00 8.377580409572782383e-01 1.760000000000000000e+02 9.700000000000000000e+01
3.626562270001159050e-01 -1.488728354643014784e+00 6.108652381980153034e-01 -1.344534160581764448e+00 7.330382858376184307e-01 1.770000000000000000e+02 9.600000000000000000e+01
3.726792130000831094e-01 -1.482975926688443691e+00 5.585053606381854552e-01 -1.336480761445364873e+00 8.377580409572782383e-01 1.850000000000000000e+02 9.900000000000000000e+01
3.827251070006241207e-01 -1.476456508339929696e+00 6.108652381980153034e-01 -1.328427362308965298e+00 6.806784082777884715e-01 1.950000000000000000e+02 1.020000000000000000e+02
3.927661860006992356e-01 -1.470320585188387152e+00 4.886921905584122872e-01 -1.320373963172565723e+00 8.377580409572782383e-01 1.990000000000000000e+02 1.030000000000000000e+02
4.027912280007512891e-01 -1.463417671642901707e+00 6.108652381980153034e-01 -1.313087554430108828e+00 7.853981633974482790e-01 2.030000000000000000e+02 1.080000000000000000e+02
4.128450650005106581e-01 -1.456514758097416262e+00 6.632251157578452627e-01 -1.305801145687651932e+00 7.853981633974482790e-01 2.070000000000000000e+02 1.110000000000000000e+02
4.230579200002466678e-01 -1.449228349354959589e+00 7.504915783575617505e-01 -1.298514736945195258e+00 7.330382858376184307e-01 2.140000000000000000e+02 1.140000000000000000e+02
4.332385700008671847e-01 -1.442325435809474143e+00 7.330382858376184307e-01 -1.290844833005766912e+00 7.330382858376184307e-01 2.230000000000000000e+02 1.120000000000000000e+02
4.432868530002451735e-01 -1.434655531870046019e+00 7.155849933176751110e-01 -1.282791433869367559e+00 7.504915783575617505e-01 2.320000000000000000e+02 1.130000000000000000e+02
4.533617650004089228e-01 -1.426985627930617673e+00 7.504915783575617505e-01 -1.274354539535996533e+00 8.028514559173915988e-01 2.430000000000000000e+02 1.080000000000000000e+02
4.633853070008626673e-01 -1.419699219188160999e+00 6.806784082777884715e-01 -1.265534150005653835e+00 8.726646259971647668e-01 2.560000000000000000e+02 1.070000000000000000e+02
4.734151820002807654e-01 -1.412029315248732653e+00 7.330382858376184307e-01 -1.256330265278340130e+00 8.552113334772214470e-01 2.630000000000000000e+02 1.080000000000000000e+02
4.834492980007780716e-01 -1.404742906506275979e+00 7.504915783575617505e-01 -1.247509875747997654e+00 8.726646259971647668e-01 2.710000000000000000e+02 1.070000000000000000e+02
4.935046910004530218e-01 -1.397073002566847633e+00 8.377580409572782383e-01 -1.237922495823712499e+00 1.029744258676654534e+00 2.780000000000000000e+02 1.110000000000000000e+02
5.038341180006682407e-01 -1.389403098627419508e+00 8.377580409572782383e-01 -1.228335115899427121e+00 9.250245035569946150e-01 2.880000000000000000e+02 1.080000000000000000e+02
5.138403079999989131e-01 -1.381733194687991162e+00 7.504915783575617505e-01 -1.218747735975141966e+00 1.029744258676654534e+00 2.930000000000000000e+02 1.110000000000000000e+02
5.238865350002015475e-01 -1.374063290748563038e+00 7.853981633974482790e-01 -1.209160356050856588e+00 1.029744258676654534e+00 3.030000000000000000e+02 1.110000000000000000e+02
5.339493170004061540e-01 -1.365242901218220561e+00 8.028514559173915988e-01 -1.199189480929599982e+00 9.424777960769379348e-01 3.130000000000000000e+02 1.140000000000000000e+02
5.440021370004615164e-01 -1.357189502081820986e+00 8.028514559173915988e-01 -1.189985596202286056e+00 8.552113334772214470e-01 3.150000000000000000e+02 1.170000000000000000e+02
5.540546970005379990e-01 -1.348752607748449961e+00 8.377580409572782383e-01 -1.181548701868915030e+00 8.726646259971647668e-01 3.210000000000000000e+02 1.220000000000000000e+02
5.640841650001675589e-01 -1.340315713415078935e+00 9.773843811168245743e-01 -1.173111807535544004e+00 7.504915783575617505e-01 3.350000000000000000e+02 1.280000000000000000e+02
5.742807970000285422e-01 -1.331111828687765009e+00 8.726646259971647668e-01 -1.165058408399144430e+00 8.377580409572782383e-01 3.470000000000000000e+02 1.310000000000000000e+02
5.842879320007341448e-01 -1.321907943960451304e+00 9.075712110370514063e-01 -1.157005009262744855e+00 7.330382858376184307e-01 3.540000000000000000e+02 1.370000000000000000e+02
5.944965080007023062e-01 -1.311553573642223247e+00 9.773843811168245743e-01 -1.148951610126345280e+00 7.853981633974482790e-01 3.610000000000000000e+02 1.380000000000000000e+02
6.045725120002316544e-01 -1.301582698520966641e+00 9.250245035569946150e-01 -1.140898210989945483e+00 8.377580409572782383e-01 3.720000000000000000e+02 1.420000000000000000e+02
6.146188320008150185e-01 -1.291611823399709813e+00 9.948376736367678941e-01 -1.132844811853546130e+00 7.853981633974482790e-01 3.810000000000000000e+02 1.420000000000000000e+02
6.246445400001903181e-01 -1.281640948278453207e+00 9.075712110370514063e-01 -1.124791412717146333e+00 8.726646259971647668e-01 3.940000000000000000e+02 1.350000000000000000e+02
6.346933230006470694e-01 -1.271670073157196601e+00 9.773843811168245743e-01 -1.116354518383775307e+00 8.377580409572782383e-01 4.030000000000000000e+02 1.360000000000000000e+02
6.448703630003365106e-01 -1.262082693232911224e+00 9.075712110370514063e-01 -1.107534128853433053e+00 8.726646259971647668e-01 4.160000000000000000e+02 1.360000000000000000e+02
6.550633090000701486e-01 -1.252111818111654618e+00 1.029744258676654534e+00 -1.098330244126119126e+00 8.726646259971647668e-01 4.290000000000000000e+02 1.340000000000000000e+02
6.652006650001567323e-01 -1.242524438187369462e+00 9.773843811168245743e-01 -1.087592378610919619e+00 1.029744258676654534e+00 4.390000000000000000e+02 1.260000000000000000e+02
6.754350190003606258e-01 -1.232553563066112634e+00 9.424777960769379348e-01 -1.078004998686634242e+00 1.029744258676654534e+00 4.570000000000000000e+02 1.250000000000000000e+02
